cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
2501,accepted,UpdateBrainEngine,1,2,0,2,
2502,accepted,UpdateBrainFlowState,1,2,9,1,
2503,accepted,UpdateBrainFlowState,1,2,10,3,
2503,dispatched,UpdateBrainEngine,1,2,0,2,
2504,accepted,UpdateBrainFlowState,1,2,11,3,
2504,dispatched,UpdateBrainFlowState,1,2,9,1,
2505,accepted,UpdateBrainEngine,2,1,0,1,
2505,dispatched,UpdateBrainFlowState,1,2,10,3,
2506,accepted,UpdateBrainEngine,3,3,0,3,
2506,dispatched,UpdateBrainFlowState,1,2,11,3,
2507,accepted,UpdateBrainEngine,3,4,0,3,
2507,dispatched,UpdateBrainEngine,2,1,0,1,
2508,accepted,UpdateBrainEngine,3,5,0,3,
2508,dispatched,UpdateBrainEngine,3,3,0,3,
2509,accepted,UpdateMapperPre,1,1,0,2,
2509,dispatched,UpdateBrainEngine,3,4,0,3,
2510,accepted,UpdateMapperPost,1,2,9,27,
2510,dispatched,UpdateBrainEngine,3,5,0,3,
2511,accepted,UpdateMapperPre,3,1,0,3,
2511,dispatched,UpdateMapperPre,1,1,0,2,
2512,accepted,UpdateMapperPost,3,3,25,1,
2512,dispatched,UpdateMapperPost,1,2,9,27,
2513,accepted,UpdateMapperPre,1,2,0,2,
2513,dispatched,UpdateMapperPre,3,1,0,3,
2514,accepted,UpdateMapperPost,1,2,10,17,
2514,dispatched,UpdateMapperPost,3,3,25,1,
2515,accepted,UpdateMapperPre,2,2,0,1,
2515,dispatched,UpdateMapperPre,1,2,0,2,
2516,accepted,UpdateMapperPost,2,1,18,28,
2516,dispatched,UpdateMapperPost,1,2,10,17,
2517,accepted,UpdateMapperPre,3,2,0,4,
2517,dispatched,UpdateMapperPre,2,2,0,1,
2518,accepted,UpdateMapperPost,3,4,26,2,
2518,dispatched,UpdateMapperPost,2,1,18,28,
2519,accepted,UpdateMapperPre,1,3,0,2,
2519,dispatched,UpdateMapperPre,3,2,0,4,
2520,accepted,UpdateMapperPost,1,2,11,17,
2520,dispatched,UpdateMapperPost,3,4,26,2,
2521,accepted,UpdateMapperPre,2,3,0,1,
2521,dispatched,UpdateMapperPre,1,3,0,2,
2522,accepted,UpdateMapperPost,2,1,19,29,
2522,dispatched,UpdateMapperPost,1,2,11,17,
2523,accepted,UpdateMapperPre,3,3,0,5,
2523,dispatched,UpdateMapperPre,2,3,0,1,
2524,accepted,UpdateMapperPost,3,5,27,3,
2524,dispatched,UpdateMapperPost,2,1,19,29,
2525,accepted,UpdateMapperNonExist,1,1,0,2,
2525,dispatched,UpdateMapperPre,3,3,0,5,
2526,dispatched,UpdateMapperPost,3,5,27,3,
2527,dispatched,UpdateMapperNonExist,1,1,0,2,
2534,accepted,CommitMapper,1,0,0,0,
2536,dispatched,CommitMapper,1,0,0,0,
2536,committed,CommitMapper,1,0,0,0,
2537,replayed,UpdateMapperPre,1,1,0,2,
2538,replayed,UpdateMapperPost,1,2,9,27,
2539,replayed,UpdateMapperPre,3,1,0,3,
2540,replayed,UpdateMapperPost,3,3,25,1,
2541,replayed,UpdateMapperPre,1,2,0,2,
2542,replayed,UpdateMapperPost,1,2,10,17,
2543,replayed,UpdateMapperPre,2,2,0,1,
2544,replayed,UpdateMapperPost,2,1,18,28,
2545,replayed,UpdateMapperPre,3,2,0,4,
2546,replayed,UpdateMapperPost,3,4,26,2,
2547,replayed,UpdateMapperPre,1,3,0,2,
2548,replayed,UpdateMapperPost,1,2,11,17,
2549,replayed,UpdateMapperPre,2,3,0,1,
2550,replayed,UpdateMapperPost,2,1,19,29,
2551,replayed,UpdateMapperPre,3,3,0,5,
2552,replayed,UpdateMapperPost,3,5,27,3,
2555,accepted,GuardDrain,1,1,0,0,
2556,accepted,GuardDrain,3,1,0,0,
2557,accepted,GuardDrain,3,2,0,0,
2558,accepted,UpdateBrainEngine,1,1,0,0,
2559,accepted,UpdateBrainFlowState,1,1,9,0,
2560,accepted,UpdateBrainFlowState,1,1,10,0,
2561,accepted,UpdateBrainEngine,3,1,0,0,
2562,accepted,UpdateBrainEngine,3,2,0,0,
2563,accepted,UpdateMapperPost,1,1,9,0,
2564,accepted,UpdateMapperPost,3,1,25,0,
2565,accepted,UpdateMapperPost,1,1,10,0,
2566,accepted,UpdateMapperPost,3,2,26,0,
2567,accepted,UpdateBrainState,1,1,0,0,
2568,accepted,UpdateBrainState,3,1,0,0,
2569,accepted,UpdateBrainState,3,2,0,0,
2570,accepted,CommitMapper,1,0,0,0,
3033,dispatched,GuardDrain,1,1,0,0,
3034,dispatched,GuardDrain,3,1,0,0,
3037,dispatched,GuardDrain,3,2,0,0,
3038,dispatched,UpdateBrainEngine,1,1,0,0,
3039,dispatched,UpdateBrainFlowState,1,1,9,0,
3040,dispatched,UpdateBrainFlowState,1,1,10,0,
3041,dispatched,UpdateBrainEngine,3,1,0,0,
3042,dispatched,UpdateBrainEngine,3,2,0,0,
3043,dispatched,UpdateMapperPost,1,1,9,0,
3044,dispatched,UpdateMapperPost,3,1,25,0,
3045,dispatched,UpdateMapperPost,1,1,10,0,
3046,dispatched,UpdateMapperPost,3,2,26,0,
3047,dispatched,UpdateBrainState,1,1,0,0,
3048,dispatched,UpdateBrainState,3,1,0,0,
3049,dispatched,UpdateBrainState,3,2,0,0,
3050,dispatched,CommitMapper,1,0,0,0,
3050,committed,CommitMapper,1,0,0,0,
3051,replayed,UpdateMapperPost,1,1,9,0,
3052,replayed,UpdateMapperPost,3,1,25,0,
3053,replayed,UpdateMapperPost,1,1,10,0,
3054,replayed,UpdateMapperPost,3,2,26,0,
