request_id,flow,flow_name,size_bytes,push_cycle,pop_cycle,delay_cycles,dropped
303,2,gmail,48,754,1234,480,false
304,1,zoom,48,758,771,13,false
305,2,gmail,48,758,1241,483,false
306,2,gmail,48,761,1248,487,false
307,1,zoom,48,765,778,13,false
308,2,gmail,48,765,1255,490,false
309,2,gmail,48,769,1261,492,false
310,1,zoom,48,772,788,16,false
311,2,gmail,48,772,1264,492,false
312,2,gmail,48,776,1271,495,false
313,1,zoom,48,780,795,15,false
314,2,gmail,48,780,1278,498,false
315,2,gmail,48,784,1285,501,false
316,1,zoom,48,788,801,13,false
317,2,gmail,48,788,1291,503,false
318,2,gmail,48,791,1294,503,false
319,1,zoom,48,795,808,13,false
320,2,gmail,48,795,1301,506,false
321,2,gmail,48,799,1308,509,false
322,1,zoom,48,802,818,16,false
323,2,gmail,48,802,1315,513,false
324,2,gmail,48,806,1321,515,false
325,1,zoom,48,810,825,15,false
326,2,gmail,48,810,1324,514,false
327,2,gmail,48,814,1331,517,false
328,1,zoom,48,818,831,13,false
329,2,gmail,48,818,1338,520,false
330,2,gmail,48,821,1345,524,false
331,1,zoom,48,825,838,13,false
332,2,gmail,48,825,1351,526,false
333,2,gmail,48,829,1354,525,false
334,1,zoom,48,832,848,16,false
335,2,gmail,48,832,1361,529,false
336,2,gmail,48,836,1368,532,false
337,1,zoom,48,840,855,15,false
338,2,gmail,48,840,1375,535,false
339,2,gmail,48,844,1381,537,false
340,1,zoom,48,848,861,13,false
341,2,gmail,48,848,1384,536,false
342,2,gmail,48,851,1391,540,false
343,1,zoom,48,855,868,13,false
344,2,gmail,48,855,1398,543,false
345,2,gmail,48,859,1405,546,false
346,1,zoom,48,862,878,16,false
347,2,gmail,48,862,1411,549,false
348,2,gmail,48,866,1414,548,false
349,1,zoom,48,870,885,15,false
350,2,gmail,48,870,1421,551,false
351,2,gmail,48,874,1428,554,false
352,1,zoom,48,878,891,13,false
353,2,gmail,48,878,1435,557,false
354,2,gmail,48,881,1441,560,false
355,1,zoom,48,885,898,13,false
356,2,gmail,48,885,1444,559,false
357,2,gmail,48,889,1451,562,false
358,1,zoom,48,892,908,16,false
359,2,gmail,48,892,1458,566,false
360,2,gmail,48,896,1465,569,false
361,1,zoom,48,900,915,15,false
362,2,gmail,48,900,1471,571,false
363,2,gmail,48,904,1474,570,false
364,1,zoom,48,908,921,13,false
365,2,gmail,48,908,1481,573,false
366,2,gmail,48,911,1488,577,false
367,1,zoom,48,915,928,13,false
368,2,gmail,48,915,1495,580,false
369,2,gmail,48,919,1501,582,false
370,1,zoom,48,922,938,16,false
371,2,gmail,48,922,1504,582,false
372,2,gmail,48,926,1511,585,false
373,1,zoom,48,930,945,15,false
