platform,part,vflows,resource,unit,pifo_one,pifo_count,pifo_total,available,measurement_kind,count_definition,capacity_source,pifo_source,configuration,rio_only,value,utilization_percent,exceeds_capacity,source
vivado,xcku5p-ffvb676-2-e,32,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v32-c1024-kcu116/resource-summary.json,static,1.0,1.0,0.20833333333333334,False,../runs/pe5-v32-c1024-q256-p128-static-kcu116/resource-summary.json
vivado,xcku5p-ffvb676-2-e,32,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v32-c1024-kcu116/resource-summary.json,replay,1.0,1.0,0.20833333333333334,False,../runs/pe5-v32-c1024-q256-p128-replay-kcu116/resource-summary.json
vivado,xcku5p-ffvb676-2-e,128,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v128-c1024-kcu116/resource-summary.json,static,3.5,3.5,0.7291666666666666,False,../runs/pe5-v128-c1024-q256-p128-static-kcu116/resource-summary.json
vivado,xcku5p-ffvb676-2-e,128,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v128-c1024-kcu116/resource-summary.json,replay,3.5,3.5,0.7291666666666666,False,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json
vivado,xcku5p-ffvb676-2-e,512,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v512-c1024-kcu116/resource-summary.json,static,16.0,16.0,3.3333333333333335,False,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json
vivado,xcku5p-ffvb676-2-e,512,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v512-c1024-kcu116/resource-summary.json,replay,21.0,21.0,4.375,False,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json
vivado,xcku5p-ffvb676-2-e,1024,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,static,21.0,21.0,4.375,False,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json
vivado,xcku5p-ffvb676-2-e,1024,bram36_tiles,BRAM36 equivalents,0.0,5,0.0,480,mapped_bram36_tile_equivalent,RAMB36 primitives + RAMB18 primitives / 2,native reports/utilization.rpt: Block RAM Tile / Available,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,replay,28.5,28.5,5.9375,False,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json
