platform,vflows,configuration,resource,unit,value,source,rio_only,pifo_one,pifo_count,pifo_total,pifo_source,measurement_kind
vivado,128,replay,bram36_tiles,tiles,3.5,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json,3.5,0.0,5,0.0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,static,uram288_blocks,blocks,0,../runs/pe5-v128-c1024-q256-p128-static-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,replay,uram288_blocks,blocks,0,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,static,bram_uram_allocated_bits,bits,129024,../runs/pe5-v128-c1024-q256-p128-static-kcu116/resource-summary.json,129024,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,replay,bram_uram_allocated_bits,bits,129024,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json,129024,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,static,lutram_luts,LUTs,13508,../runs/pe5-v128-c1024-q256-p128-static-kcu116/resource-summary.json,13508,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,replay,lutram_luts,LUTs,20228,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json,20228,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,static,dsp_blocks,blocks,0,../runs/pe5-v128-c1024-q256-p128-static-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,replay,dsp_blocks,blocks,0,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,static,distributed_ram_luts,LUTs,708,../runs/pe5-v128-c1024-q256-p128-static-kcu116/resource-summary.json,708,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,replay,distributed_ram_luts,LUTs,1028,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json,1028,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,static,srl_luts,LUTs,12800,../runs/pe5-v128-c1024-q256-p128-static-kcu116/resource-summary.json,12800,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,128,replay,srl_luts,LUTs,19200,../runs/pe5-v128-c1024-q256-p128-replay-kcu116/resource-summary.json,19200,0,5,0,../runs/pifo-v128-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,logic_luts,LUTs,793834,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,188754,121016,5,605080,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,logic_luts,LUTs,864608,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,259528,121016,5,605080,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,registers,bits,222371,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,73351,29804,5,149020,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,registers,bits,236271,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,87251,29804,5,149020,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,bram36_tiles,tiles,16.0,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,16.0,0.0,5,0.0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,bram36_tiles,tiles,21.0,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,21.0,0.0,5,0.0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,uram288_blocks,blocks,0,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,uram288_blocks,blocks,0,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,bram_uram_allocated_bits,bits,589824,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,589824,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,bram_uram_allocated_bits,bits,774144,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,774144,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,lutram_luts,LUTs,61768,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,61768,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,lutram_luts,LUTs,92488,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,92488,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,dsp_blocks,blocks,0,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,dsp_blocks,blocks,0,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,distributed_ram_luts,LUTs,328,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,328,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,distributed_ram_luts,LUTs,328,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,328,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,static,srl_luts,LUTs,61440,../runs/pe5-v512-c1024-q256-p128-static-kcu116/resource-summary.json,61440,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,512,replay,srl_luts,LUTs,92160,../runs/pe5-v512-c1024-q256-p128-replay-kcu116/resource-summary.json,92160,0,5,0,../runs/pifo-v512-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,logic_luts,LUTs,1005049,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,383714,124267,5,621335,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,logic_luts,LUTs,1134965,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,513630,124267,5,621335,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,registers,bits,310397,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,151092,31861,5,159305,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,registers,bits,338312,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,179007,31861,5,159305,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,bram36_tiles,tiles,21.0,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,21.0,0.0,5,0.0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,bram36_tiles,tiles,28.5,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,28.5,0.0,5,0.0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,uram288_blocks,blocks,0,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,uram288_blocks,blocks,0,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,bram_uram_allocated_bits,bits,774144,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,774144,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,bram_uram_allocated_bits,bits,1050624,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,1050624,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,lutram_luts,LUTs,123368,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,123368,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,lutram_luts,LUTs,184808,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,184808,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,dsp_blocks,blocks,0,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,dsp_blocks,blocks,0,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,0,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,distributed_ram_luts,LUTs,488,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,488,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,distributed_ram_luts,LUTs,488,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,488,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,static,srl_luts,LUTs,122880,../runs/pe5-v1024-c1024-q256-p128-static-kcu116/resource-summary.json,122880,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
vivado,1024,replay,srl_luts,LUTs,184320,../runs/pe5-v1024-c1024-q256-p128-replay-kcu116/resource-summary.json,184320,0,5,0,../runs/pifo-v1024-c1024-kcu116/resource-summary.json,sum_of_synthesized_components
