cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
5011,accepted,StopWorld,1,1,0,0,
5012,accepted,UpdateBrainEngine,1,2,0,2,
5013,accepted,UpdateBrainFlowState,1,2,9,1,
5013,dispatched,StopWorld,1,1,0,0,
5014,accepted,UpdateBrainFlowState,1,2,10,3,
5015,accepted,UpdateBrainFlowState,1,2,11,3,
5016,accepted,UpdateBrainEngine,2,1,0,1,
5017,accepted,UpdateBrainEngine,3,3,0,3,
5018,accepted,UpdateBrainEngine,3,4,0,3,
5019,accepted,UpdateBrainEngine,3,5,0,3,
5020,accepted,UpdateMapperPre,1,1,0,2,
5021,accepted,UpdateMapperPost,1,2,9,27,
5022,accepted,UpdateMapperPre,3,1,0,3,
5023,accepted,UpdateMapperPost,3,3,25,1,
5024,accepted,UpdateMapperPre,1,2,0,2,
5025,accepted,UpdateMapperPost,1,2,10,17,
5026,accepted,UpdateMapperPre,2,2,0,1,
5027,accepted,UpdateMapperPost,2,1,18,28,
5028,accepted,UpdateMapperPre,3,2,0,4,
5029,accepted,UpdateMapperPost,3,4,26,2,
5030,accepted,UpdateMapperPre,1,3,0,2,
5031,accepted,UpdateMapperPost,1,2,11,17,
5032,accepted,UpdateMapperPre,2,3,0,1,
5033,accepted,UpdateMapperPost,2,1,19,29,
5034,accepted,UpdateMapperPre,3,3,0,5,
5035,accepted,UpdateMapperPost,3,5,27,3,
5036,accepted,UpdateBrainEngine,4,1,0,2,
5037,accepted,UpdateBrainFlowState,4,1,33,2,
5038,accepted,UpdateMapperPre,4,1,0,1,
5039,accepted,UpdateMapperPost,4,1,33,10,
5040,accepted,UpdateBrainFlowState,4,1,34,2,
5041,accepted,UpdateMapperPre,4,2,0,1,
5042,accepted,UpdateMapperPost,4,1,34,10,
5043,accepted,UpdateBrainFlowState,4,1,35,2,
5044,accepted,UpdateMapperPre,4,3,0,1,
5045,accepted,UpdateMapperPost,4,1,35,10,
5046,accepted,UpdateMapperPost,4,1,39,9,
5047,accepted,PrefillPifo,4,1,39,0,
5047,dispatched,UpdateBrainEngine,1,2,0,2,
5048,accepted,UpdateRoot,4,1,0,0,
5048,dispatched,UpdateBrainFlowState,1,2,9,1,
5049,accepted,CommitMapper,1,0,0,0,
5049,dispatched,UpdateBrainFlowState,1,2,10,3,
5050,dispatched,UpdateBrainFlowState,1,2,11,3,
5051,dispatched,UpdateBrainEngine,2,1,0,1,
5052,dispatched,UpdateBrainEngine,3,3,0,3,
5053,dispatched,UpdateBrainEngine,3,4,0,3,
5054,dispatched,UpdateBrainEngine,3,5,0,3,
5055,dispatched,UpdateMapperPre,1,1,0,2,
5056,dispatched,UpdateMapperPost,1,2,9,27,
5057,dispatched,UpdateMapperPre,3,1,0,3,
5058,dispatched,UpdateMapperPost,3,3,25,1,
5059,dispatched,UpdateMapperPre,1,2,0,2,
5060,dispatched,UpdateMapperPost,1,2,10,17,
5061,dispatched,UpdateMapperPre,2,2,0,1,
5062,dispatched,UpdateMapperPost,2,1,18,28,
5063,dispatched,UpdateMapperPre,3,2,0,4,
5064,dispatched,UpdateMapperPost,3,4,26,2,
5065,dispatched,UpdateMapperPre,1,3,0,2,
