request_id,flow,flow_name,push_cycle,pop_cycle,control_pop_cycle,added_delay_cycles
643,3,Tenant_02_A,1750,1947,2013,-66
651,3,Tenant_02_A,1772,1971,2040,-69
659,3,Tenant_02_A,1794,1995,2067,-72
667,3,Tenant_02_A,1816,3069,2091,978
675,3,Tenant_02_A,1838,3099,2115,984
683,3,Tenant_02_A,1860,3129,2142,987
691,3,Tenant_02_A,1881,3156,2166,990
699,3,Tenant_02_A,1903,3186,2190,996
707,3,Tenant_02_A,1925,3216,2214,1002
715,3,Tenant_02_A,1947,3246,2241,1005
723,3,Tenant_02_A,1969,3273,2265,1008
731,3,Tenant_02_A,1990,3303,2289,1014
737,3,Tenant_02_A,2005,3333,2313,1020
745,3,Tenant_02_A,2027,3363,2337,1026
753,3,Tenant_02_A,2049,3393,2361,1032
761,3,Tenant_02_A,2070,3423,2385,1038
769,3,Tenant_02_A,2092,3453,2409,1044
777,3,Tenant_02_A,2114,3483,2436,1047
785,3,Tenant_02_A,2136,3513,2460,1053
793,3,Tenant_02_A,2158,3543,2487,1056
801,3,Tenant_02_A,2180,3573,2511,1062
809,3,Tenant_02_A,2201,3603,2535,1068
817,3,Tenant_02_A,2223,3633,2559,1074
825,3,Tenant_02_A,2245,3663,2583,1080
833,3,Tenant_02_A,2267,3693,2610,1083
841,3,Tenant_02_A,2289,3723,2634,1089
849,3,Tenant_02_A,2310,3753,2658,1095
857,3,Tenant_02_A,2332,3783,2685,1098
865,3,Tenant_02_A,2354,3813,2709,1104
873,3,Tenant_02_A,2376,3843,2733,1110
881,3,Tenant_02_A,2398,3873,2757,1116
889,3,Tenant_02_A,2420,3903,2784,1119
897,3,Tenant_02_A,2441,3933,2808,1125
905,3,Tenant_02_A,2463,3963,2832,1131
913,3,Tenant_02_A,2485,3993,2859,1134
921,3,Tenant_02_A,2507,4023,2883,1140
929,3,Tenant_02_A,2529,4053,2907,1146
937,3,Tenant_02_A,2550,4083,2931,1152
945,3,Tenant_02_A,2572,4113,2958,1155
953,3,Tenant_02_A,2594,4143,2982,1161
961,3,Tenant_02_A,2616,4173,3006,1167
969,3,Tenant_02_A,2638,4203,3033,1170
977,3,Tenant_02_A,2660,4233,3057,1176
985,3,Tenant_02_A,2681,4263,3081,1182
993,3,Tenant_02_A,2703,4293,3105,1188
1001,3,Tenant_02_A,2725,4323,3129,1194
1009,3,Tenant_02_A,2747,4353,3156,1197
1017,3,Tenant_02_A,2769,4383,3180,1203
1025,3,Tenant_02_A,2790,4413,3207,1206
1033,3,Tenant_02_A,2812,4443,3231,1212
1041,3,Tenant_02_A,2834,4473,3255,1218
1049,3,Tenant_02_A,2856,4503,3279,1224
1057,3,Tenant_02_A,2878,4533,3303,1230
1065,3,Tenant_02_A,2900,4563,3330,1233
1073,3,Tenant_02_A,2921,4593,3354,1239
1081,3,Tenant_02_A,2943,4623,3378,1245
1089,3,Tenant_02_A,2965,4653,3405,1248
1097,3,Tenant_02_A,2987,4683,3429,1254
1105,3,Tenant_02_A,3009,4713,3453,1260
1113,3,Tenant_02_A,3030,4743,3477,1266
1121,3,Tenant_02_A,3052,4773,3504,1269
1129,3,Tenant_02_A,3074,4803,3528,1275
1137,3,Tenant_02_A,3096,4833,3552,1281
1145,3,Tenant_02_A,3118,4863,3579,1284
1153,3,Tenant_02_A,3140,4893,3603,1290
1161,3,Tenant_02_A,3161,4923,3627,1296
1169,3,Tenant_02_A,3183,4953,3651,1302
1177,3,Tenant_02_A,3205,4983,3678,1305
1185,3,Tenant_02_A,3227,5013,3702,1311
1193,3,Tenant_02_A,3249,5043,3726,1317
1201,3,Tenant_02_A,3270,5073,3753,1320
1209,3,Tenant_02_A,3292,5103,3777,1326
1217,3,Tenant_02_A,3314,5133,3801,1332
1225,3,Tenant_02_A,3336,5163,3825,1338
1233,3,Tenant_02_A,3358,5193,3849,1344
1241,3,Tenant_02_A,3380,5223,3876,1347
1249,3,Tenant_02_A,3401,5253,3900,1353
1257,3,Tenant_02_A,3423,5283,3927,1356
1265,3,Tenant_02_A,3445,5313,3951,1362
1273,3,Tenant_02_A,3467,5343,3975,1368
1281,3,Tenant_02_A,3489,5373,3999,1374
1289,3,Tenant_02_A,3510,5403,4023,1380
1297,3,Tenant_02_A,3532,5433,4050,1383
1305,3,Tenant_02_A,3554,5463,4074,1389
1313,3,Tenant_02_A,3576,5493,4098,1395
1321,3,Tenant_02_A,3598,5523,4125,1398
1329,3,Tenant_02_A,3620,5553,4149,1404
1337,3,Tenant_02_A,3641,5583,4173,1410
1345,3,Tenant_02_A,3663,5610,4197,1413
1353,3,Tenant_02_A,3685,5634,4224,1410
1361,3,Tenant_02_A,3707,5658,4248,1410
1369,3,Tenant_02_A,3729,5682,4272,1410
1377,3,Tenant_02_A,3750,5706,4299,1407
1385,3,Tenant_02_A,3772,5730,4323,1407
1393,3,Tenant_02_A,3794,5754,4347,1407
1401,3,Tenant_02_A,3816,5778,4371,1407
1409,3,Tenant_02_A,3838,5802,4398,1404
1417,3,Tenant_02_A,3860,5826,4422,1404
1425,3,Tenant_02_A,3881,5850,4446,1404
1433,3,Tenant_02_A,3903,5874,4473,1401
1441,3,Tenant_02_A,3925,5898,4497,1401
1449,3,Tenant_02_A,3947,5922,4521,1401
1457,3,Tenant_02_A,3969,5946,4545,1401
1465,3,Tenant_02_A,3990,5970,4569,1401
1473,3,Tenant_02_A,4012,5994,4596,1398
1481,3,Tenant_02_A,4034,6018,4620,1398
1489,3,Tenant_02_A,4056,6042,4647,1395
1497,3,Tenant_02_A,4078,6066,4671,1395
1505,3,Tenant_02_A,4100,6090,4695,1395
1513,3,Tenant_02_A,4121,6114,4719,1395
1521,3,Tenant_02_A,4143,6138,4743,1395
1529,3,Tenant_02_A,4165,6162,4770,1392
1537,3,Tenant_02_A,4187,6186,4794,1392
1545,3,Tenant_02_A,4209,6210,4818,1392
1553,3,Tenant_02_A,4230,6234,4845,1389
1561,3,Tenant_02_A,4252,6258,4869,1389
1569,3,Tenant_02_A,4274,6282,4893,1389
1577,3,Tenant_02_A,4296,6306,4917,1389
1585,3,Tenant_02_A,4318,6330,4944,1386
1593,3,Tenant_02_A,4340,6354,4968,1386
1601,3,Tenant_02_A,4361,6378,4992,1386
1609,3,Tenant_02_A,4383,6402,5019,1383
1617,3,Tenant_02_A,4405,6426,5043,1383
1625,3,Tenant_02_A,4427,6450,5067,1383
1633,3,Tenant_02_A,4449,6474,5091,1383
1641,3,Tenant_02_A,4470,6498,5118,1380
1649,3,Tenant_02_A,4492,6522,5142,1380
1657,3,Tenant_02_A,4514,6546,5166,1380
1665,3,Tenant_02_A,4536,6570,5193,1377
1673,3,Tenant_02_A,4558,6594,5217,1377
1681,3,Tenant_02_A,4580,6618,5241,1377
1689,3,Tenant_02_A,4601,6642,5265,1377
1697,3,Tenant_02_A,4623,6666,5289,1377
1705,3,Tenant_02_A,4645,6690,5316,1374
1713,3,Tenant_02_A,4667,6714,5340,1374
1721,3,Tenant_02_A,4689,6738,5367,1371
1729,3,Tenant_02_A,4710,6762,5391,1371
1737,3,Tenant_02_A,4732,6786,5415,1371
1745,3,Tenant_02_A,4754,6810,5439,1371
1753,3,Tenant_02_A,4776,6834,5463,1371
1761,3,Tenant_02_A,4798,6858,5490,1368
1769,3,Tenant_02_A,4820,6882,5514,1368
1777,3,Tenant_02_A,4841,6906,5538,1368
1785,3,Tenant_02_A,4863,6930,5565,1365
1793,3,Tenant_02_A,4885,6954,5589,1365
1801,3,Tenant_02_A,4907,6978,5613,1365
1809,3,Tenant_02_A,4929,7002,5637,1365
1817,3,Tenant_02_A,4950,7026,5664,1362
1825,3,Tenant_02_A,4972,7050,5688,1362
1833,3,Tenant_02_A,4994,7074,5712,1362
1841,3,Tenant_02_A,5016,7098,5739,1359
1849,3,Tenant_02_A,5038,7122,5763,1359
1857,3,Tenant_02_A,5060,7146,5787,1359
1865,3,Tenant_02_A,5081,7170,5811,1359
1873,3,Tenant_02_A,5103,7194,5838,1356
1881,3,Tenant_02_A,5125,7218,5862,1356
1889,3,Tenant_02_A,5147,7242,5886,1356
1897,3,Tenant_02_A,5169,7266,5913,1353
1905,3,Tenant_02_A,5190,7290,5937,1353
1913,3,Tenant_02_A,5212,7314,5961,1353
1921,3,Tenant_02_A,5234,7338,5985,1353
1929,3,Tenant_02_A,5256,7362,6009,1353
1937,3,Tenant_02_A,5278,7386,6036,1350
1945,3,Tenant_02_A,5300,7410,6060,1350
1953,3,Tenant_02_A,5321,7434,6087,1347
1961,3,Tenant_02_A,5343,7458,6111,1347
1969,3,Tenant_02_A,5365,7482,6135,1347
