cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
2002,accepted,UpdateRankQuantum,1,1,17,120,
2003,accepted,UpdateBrainEngine,2,17,0,2,
2004,accepted,UpdateRankGroup,1,1,33,17,
2004,dispatched,UpdateRankQuantum,1,1,17,120,
2005,accepted,UpdateBrainEngine,3,33,0,3,
2005,dispatched,UpdateBrainEngine,2,17,0,2,
2006,accepted,UpdateBrainFlowState,2,17,289,1,
2006,dispatched,UpdateRankGroup,1,1,33,17,
2007,accepted,UpdateRankGroup,1,1,34,17,
2007,dispatched,UpdateBrainEngine,3,33,0,3,
2008,accepted,UpdateBrainEngine,3,34,0,3,
2008,dispatched,UpdateBrainFlowState,2,17,289,1,
2009,accepted,UpdateBrainFlowState,2,17,290,2,
2009,dispatched,UpdateRankGroup,1,1,34,17,
2010,accepted,UpdateMapperPre,1,33,0,1,
2010,dispatched,UpdateBrainEngine,3,34,0,3,
2011,accepted,UpdateMapperPost,1,1,161,273,
2011,dispatched,UpdateBrainFlowState,2,17,290,2,
2012,accepted,UpdateMapperPre,2,33,0,17,
2012,dispatched,UpdateMapperPre,1,33,0,1,
2013,accepted,UpdateMapperPost,2,17,289,417,
2013,dispatched,UpdateMapperPost,1,1,161,273,
2014,accepted,UpdateMapperPre,3,33,0,33,
2014,dispatched,UpdateMapperPre,2,33,0,17,
2015,accepted,UpdateMapperPost,3,33,417,33,
2015,dispatched,UpdateMapperPost,2,17,289,417,
2016,accepted,UpdateMapperPre,1,34,0,1,
2016,dispatched,UpdateMapperPre,3,33,0,33,
2017,accepted,UpdateMapperPost,1,1,162,273,
2017,dispatched,UpdateMapperPost,3,33,417,33,
2018,accepted,UpdateMapperPre,2,34,0,17,
2018,dispatched,UpdateMapperPre,1,34,0,1,
2019,accepted,UpdateMapperPost,2,17,290,418,
2019,dispatched,UpdateMapperPost,1,1,162,273,
2020,accepted,UpdateMapperPre,3,34,0,34,
2020,dispatched,UpdateMapperPre,2,34,0,17,
2021,accepted,UpdateMapperPost,3,34,418,34,
2021,dispatched,UpdateMapperPost,2,17,290,418,
2022,dispatched,UpdateMapperPre,3,34,0,34,
2023,dispatched,UpdateMapperPost,3,34,418,34,
2031,accepted,CommitMapper,1,0,0,0,
2033,dispatched,CommitMapper,1,0,0,0,
2033,committed,CommitMapper,1,0,0,0,
2034,replayed,UpdateMapperPre,1,33,0,1,
2035,replayed,UpdateMapperPost,1,1,161,273,
2036,replayed,UpdateMapperPre,2,33,0,17,
2037,replayed,UpdateMapperPost,2,17,289,417,
2038,replayed,UpdateMapperPre,3,33,0,33,
2039,replayed,UpdateMapperPost,3,33,417,33,
2040,replayed,UpdateMapperPre,1,34,0,1,
2041,replayed,UpdateMapperPost,1,1,162,273,
2042,replayed,UpdateMapperPre,2,34,0,17,
2043,replayed,UpdateMapperPost,2,17,290,418,
2044,replayed,UpdateMapperPre,3,34,0,34,
2045,replayed,UpdateMapperPost,3,34,418,34,
