request_id,flow,flow_name,push_cycle,pop_cycle,control_pop_cycle,added_delay_cycles
659,3,Tenant_02_A,1794,2016,2016,0
675,3,Tenant_02_A,1838,2064,2064,0
691,3,Tenant_02_A,1881,2112,2112,0
707,3,Tenant_02_A,1925,2160,2160,0
723,3,Tenant_02_A,1969,2211,2211,0
737,3,Tenant_02_A,2005,2259,2259,0
753,3,Tenant_02_A,2049,2310,2310,0
769,3,Tenant_02_A,2092,2358,2358,0
785,3,Tenant_02_A,2136,2406,2406,0
801,3,Tenant_02_A,2180,2454,2454,0
817,3,Tenant_02_A,2223,2502,2502,0
833,3,Tenant_02_A,2267,2550,2550,0
849,3,Tenant_02_A,2310,2598,2598,0
865,3,Tenant_02_A,2354,2649,2649,0
881,3,Tenant_02_A,2398,2697,2697,0
897,3,Tenant_02_A,2441,2748,2748,0
913,3,Tenant_02_A,2485,2796,2796,0
929,3,Tenant_02_A,2529,2844,2844,0
945,3,Tenant_02_A,2572,2892,2892,0
961,3,Tenant_02_A,2616,2940,2940,0
977,3,Tenant_02_A,2660,2988,2988,0
993,3,Tenant_02_A,2703,3039,3039,0
1009,3,Tenant_02_A,2747,3087,3087,0
1025,3,Tenant_02_A,2790,3138,3138,0
1041,3,Tenant_02_A,2834,3186,3186,0
1057,3,Tenant_02_A,2878,3234,3234,0
1073,3,Tenant_02_A,2921,3282,3282,0
1089,3,Tenant_02_A,2965,3330,3330,0
1105,3,Tenant_02_A,3009,3378,3378,0
1121,3,Tenant_02_A,3052,3426,3426,0
1137,3,Tenant_02_A,3096,3477,3477,0
1153,3,Tenant_02_A,3140,3525,3525,0
1169,3,Tenant_02_A,3183,3576,3576,0
1185,3,Tenant_02_A,3227,3624,3624,0
1201,3,Tenant_02_A,3270,3672,3672,0
1217,3,Tenant_02_A,3314,3720,3720,0
1233,3,Tenant_02_A,3358,3768,3768,0
1249,3,Tenant_02_A,3401,3816,3816,0
1265,3,Tenant_02_A,3445,3864,3864,0
1281,3,Tenant_02_A,3489,3915,3915,0
1297,3,Tenant_02_A,3532,3963,3963,0
1313,3,Tenant_02_A,3576,4014,4014,0
1329,3,Tenant_02_A,3620,4062,4062,0
1345,3,Tenant_02_A,3663,4110,4110,0
1361,3,Tenant_02_A,3707,4158,4158,0
1377,3,Tenant_02_A,3750,4206,4206,0
1393,3,Tenant_02_A,3794,4254,4254,0
1409,3,Tenant_02_A,3838,4305,4305,0
1425,3,Tenant_02_A,3881,4353,4353,0
1441,3,Tenant_02_A,3925,4404,4404,0
1457,3,Tenant_02_A,3969,4452,4452,0
1473,3,Tenant_02_A,4012,4500,4500,0
1489,3,Tenant_02_A,4056,4548,4548,0
1505,3,Tenant_02_A,4100,4596,4596,0
1521,3,Tenant_02_A,4143,4644,4644,0
1537,3,Tenant_02_A,4187,4692,4692,0
1553,3,Tenant_02_A,4230,4743,4743,0
1569,3,Tenant_02_A,4274,4791,4791,0
1585,3,Tenant_02_A,4318,4842,4842,0
1601,3,Tenant_02_A,4361,4890,4890,0
1617,3,Tenant_02_A,4405,4938,4938,0
1633,3,Tenant_02_A,4449,4986,4986,0
1649,3,Tenant_02_A,4492,5034,5034,0
1665,3,Tenant_02_A,4536,5082,5082,0
1681,3,Tenant_02_A,4580,5133,5133,0
1697,3,Tenant_02_A,4623,5181,5181,0
1713,3,Tenant_02_A,4667,5232,5232,0
1729,3,Tenant_02_A,4710,5280,5280,0
1745,3,Tenant_02_A,4754,5328,5328,0
1761,3,Tenant_02_A,4798,5376,5376,0
1777,3,Tenant_02_A,4841,5424,5424,0
1793,3,Tenant_02_A,4885,5472,5472,0
1809,3,Tenant_02_A,4929,5520,5520,0
1825,3,Tenant_02_A,4972,5571,5571,0
1841,3,Tenant_02_A,5016,5619,5619,0
1857,3,Tenant_02_A,5060,5670,5670,0
1873,3,Tenant_02_A,5103,5718,5718,0
1889,3,Tenant_02_A,5147,5766,5766,0
1905,3,Tenant_02_A,5190,5814,5814,0
1921,3,Tenant_02_A,5234,5862,5862,0
1937,3,Tenant_02_A,5278,5910,5910,0
1953,3,Tenant_02_A,5321,5958,5958,0
1969,3,Tenant_02_A,5365,6009,6009,0
1985,3,Tenant_02_A,5409,6057,6057,0
2001,3,Tenant_02_A,5452,6108,6108,0
2017,3,Tenant_02_A,5496,6156,6156,0
2033,3,Tenant_02_A,5540,6204,6204,0
2049,3,Tenant_02_A,5583,6252,6252,0
2065,3,Tenant_02_A,5627,6300,6300,0
2081,3,Tenant_02_A,5670,6348,6348,0
2097,3,Tenant_02_A,5714,6399,6399,0
2113,3,Tenant_02_A,5758,6447,6447,0
2129,3,Tenant_02_A,5801,6498,6498,0
2145,3,Tenant_02_A,5845,6546,6546,0
2161,3,Tenant_02_A,5889,6594,6594,0
2177,3,Tenant_02_A,5932,6642,6642,0
2193,3,Tenant_02_A,5976,6690,6690,0
2209,3,Tenant_02_A,6020,6738,6738,0
2225,3,Tenant_02_A,6063,6786,6786,0
2241,3,Tenant_02_A,6107,6837,6837,0
2257,3,Tenant_02_A,6150,6885,6885,0
