cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
2511,accepted,StopWorld,1,1,0,0,
2512,accepted,CopyPifoEngine,3,0,0,4,
2513,accepted,CopyPifoEngine,1,0,0,2,
2513,dispatched,StopWorld,1,1,0,0,
2514,accepted,UpdateBrainEngine,1,1,0,0,
2515,accepted,UpdateBrainFlowState,1,1,9,0,
2516,accepted,UpdateBrainFlowState,1,1,10,0,
2517,accepted,UpdateBrainEngine,3,1,0,0,
2518,accepted,UpdateBrainEngine,3,2,0,0,
2519,accepted,UpdateMapperPre,1,1,0,0,
2520,accepted,UpdateMapperPost,1,1,9,0,
2521,accepted,UpdateMapperPre,3,1,0,0,
2522,accepted,UpdateMapperPost,3,1,25,0,
2523,accepted,UpdateMapperPre,1,2,0,0,
2524,accepted,UpdateMapperPost,1,1,10,0,
2525,accepted,UpdateMapperPre,3,2,0,0,
2526,accepted,UpdateMapperPost,3,2,26,0,
2527,accepted,UpdateMapperPost,2,1,9,33,
2528,accepted,UpdateMapperPost,4,1,25,1,
2529,accepted,UpdateMapperPost,2,1,10,34,
2530,accepted,UpdateMapperPost,4,2,26,2,
2531,accepted,UpdateBrainEngine,2,2,0,2,
2532,accepted,UpdateBrainFlowState,2,2,17,1,
2533,accepted,UpdateBrainFlowState,2,2,18,3,
2534,accepted,UpdateBrainFlowState,2,2,19,3,
2535,accepted,UpdateBrainEngine,3,1,0,1,
2536,accepted,UpdateBrainEngine,4,3,0,3,
2537,accepted,UpdateBrainEngine,4,4,0,3,
2538,accepted,UpdateBrainEngine,4,5,0,3,
2539,accepted,UpdateMapperPre,2,1,0,2,
2540,accepted,UpdateMapperPost,2,2,17,35,
2541,accepted,UpdateMapperPre,4,1,0,3,
2542,accepted,UpdateMapperPost,4,3,33,1,
2543,accepted,UpdateMapperPre,2,2,0,2,
2544,accepted,UpdateMapperPost,2,2,18,25,
2545,accepted,UpdateMapperPre,3,2,0,1,
2546,accepted,UpdateMapperPost,3,1,26,36,
2547,accepted,UpdateMapperPre,4,2,0,4,
2547,dispatched,CopyPifoEngine,3,0,0,4,
2548,accepted,UpdateMapperPost,4,4,34,2,
2549,accepted,UpdateMapperPre,2,3,0,2,
2550,accepted,UpdateMapperPost,2,2,19,25,
2551,accepted,UpdateMapperPre,3,3,0,1,
2552,accepted,UpdateMapperPost,3,1,27,37,
2553,accepted,UpdateMapperPre,4,3,0,5,
2554,accepted,UpdateMapperPost,4,5,35,3,
2555,accepted,UpdateBrainEngine,1,1,0,2,
2556,accepted,UpdateBrainFlowState,1,1,9,2,
2557,accepted,UpdateMapperPre,1,1,0,1,
2558,accepted,UpdateMapperPost,1,1,9,18,
2559,accepted,UpdateBrainFlowState,1,1,10,2,
2560,accepted,UpdateMapperPre,1,2,0,1,
2561,accepted,UpdateMapperPost,1,1,10,18,
2562,accepted,UpdateBrainFlowState,1,1,11,2,
2563,accepted,UpdateMapperPre,1,3,0,1,
2564,accepted,UpdateMapperPost,1,1,11,18,
2565,accepted,UpdateMapperPost,1,1,15,17,
2566,accepted,PrefillPifo,1,1,15,0,
2567,accepted,UpdateRoot,1,1,0,0,
2568,accepted,CommitMapper,1,0,0,0,
2718,copy_finished,CopyPifoEngine,3,0,0,4,170
2719,dispatched,CopyPifoEngine,1,0,0,2,
2890,copy_finished,CopyPifoEngine,1,0,0,2,170
2891,dispatched,UpdateBrainEngine,1,1,0,0,
2892,dispatched,UpdateBrainFlowState,1,1,9,0,
2893,dispatched,UpdateBrainFlowState,1,1,10,0,
2894,dispatched,UpdateBrainEngine,3,1,0,0,
2895,dispatched,UpdateBrainEngine,3,2,0,0,
2896,dispatched,UpdateMapperPre,1,1,0,0,
2897,dispatched,UpdateMapperPost,1,1,9,0,
2898,dispatched,UpdateMapperPre,3,1,0,0,
2899,dispatched,UpdateMapperPost,3,1,25,0,
2900,dispatched,UpdateMapperPre,1,2,0,0,
2901,dispatched,UpdateMapperPost,1,1,10,0,
2902,dispatched,UpdateMapperPre,3,2,0,0,
2903,dispatched,UpdateMapperPost,3,2,26,0,
2904,dispatched,UpdateMapperPost,2,1,9,33,
2905,dispatched,UpdateMapperPost,4,1,25,1,
2906,dispatched,UpdateMapperPost,2,1,10,34,
2907,dispatched,UpdateMapperPost,4,2,26,2,
2908,dispatched,UpdateBrainEngine,2,2,0,2,
2909,dispatched,UpdateBrainFlowState,2,2,17,1,
2910,dispatched,UpdateBrainFlowState,2,2,18,3,
2911,dispatched,UpdateBrainFlowState,2,2,19,3,
2912,dispatched,UpdateBrainEngine,3,1,0,1,
2913,dispatched,UpdateBrainEngine,4,3,0,3,
2914,dispatched,UpdateBrainEngine,4,4,0,3,
2915,dispatched,UpdateBrainEngine,4,5,0,3,
2916,dispatched,UpdateMapperPre,2,1,0,2,
2917,dispatched,UpdateMapperPost,2,2,17,35,
2918,dispatched,UpdateMapperPre,4,1,0,3,
2919,dispatched,UpdateMapperPost,4,3,33,1,
2920,dispatched,UpdateMapperPre,2,2,0,2,
2921,dispatched,UpdateMapperPost,2,2,18,25,
2922,dispatched,UpdateMapperPre,3,2,0,1,
2923,dispatched,UpdateMapperPost,3,1,26,36,
2924,dispatched,UpdateMapperPre,4,2,0,4,
2925,dispatched,UpdateMapperPost,4,4,34,2,
2926,dispatched,UpdateMapperPre,2,3,0,2,
