cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
1011,accepted,StopWorld,1,1,0,0,
1012,accepted,CopyPifoEngine,3,0,0,4,
1013,accepted,CopyPifoEngine,1,0,0,2,
1013,dispatched,StopWorld,1,1,0,0,
1014,accepted,UpdateBrainEngine,1,1,0,0,
1015,accepted,UpdateBrainFlowState,1,1,9,0,
1016,accepted,UpdateBrainFlowState,1,1,10,0,
1017,accepted,UpdateBrainEngine,3,1,0,0,
1018,accepted,UpdateBrainEngine,3,2,0,0,
1019,accepted,UpdateMapperPre,1,1,0,0,
1020,accepted,UpdateMapperPost,1,1,9,0,
1021,accepted,UpdateMapperPre,3,1,0,0,
1022,accepted,UpdateMapperPost,3,1,25,0,
1023,accepted,UpdateMapperPre,1,2,0,0,
1024,accepted,UpdateMapperPost,1,1,10,0,
1025,accepted,UpdateMapperPre,3,2,0,0,
1026,accepted,UpdateMapperPost,3,2,26,0,
1027,accepted,UpdateMapperPost,2,1,9,33,
1028,accepted,UpdateMapperPost,4,1,25,1,
1029,accepted,UpdateMapperPost,2,1,10,34,
1030,accepted,UpdateMapperPost,4,2,26,2,
1031,accepted,UpdateBrainEngine,2,2,0,2,
1032,accepted,UpdateBrainFlowState,2,2,17,1,
1033,accepted,UpdateBrainFlowState,2,2,18,3,
1034,accepted,UpdateBrainFlowState,2,2,19,3,
1035,accepted,UpdateBrainEngine,3,1,0,1,
1036,accepted,UpdateBrainEngine,4,3,0,3,
1037,accepted,UpdateBrainEngine,4,4,0,3,
1038,accepted,UpdateBrainEngine,4,5,0,3,
1039,accepted,UpdateMapperPre,2,1,0,2,
1040,accepted,UpdateMapperPost,2,2,17,35,
1041,accepted,UpdateMapperPre,4,1,0,3,
1042,accepted,UpdateMapperPost,4,3,33,1,
1043,accepted,UpdateMapperPre,2,2,0,2,
1044,accepted,UpdateMapperPost,2,2,18,25,
1045,accepted,UpdateMapperPre,3,2,0,1,
1046,accepted,UpdateMapperPost,3,1,26,36,
1047,accepted,UpdateMapperPre,4,2,0,4,
1047,dispatched,CopyPifoEngine,3,0,0,4,
1048,accepted,UpdateMapperPost,4,4,34,2,
1049,accepted,UpdateMapperPre,2,3,0,2,
1050,accepted,UpdateMapperPost,2,2,19,25,
1051,accepted,UpdateMapperPre,3,3,0,1,
1052,accepted,UpdateMapperPost,3,1,27,37,
1053,accepted,UpdateMapperPre,4,3,0,5,
1054,accepted,UpdateMapperPost,4,5,35,3,
1055,accepted,UpdateBrainEngine,1,1,0,2,
1056,accepted,UpdateBrainFlowState,1,1,9,2,
1057,accepted,UpdateMapperPre,1,1,0,1,
1058,accepted,UpdateMapperPost,1,1,9,18,
1059,accepted,UpdateBrainFlowState,1,1,10,2,
1060,accepted,UpdateMapperPre,1,2,0,1,
1061,accepted,UpdateMapperPost,1,1,10,18,
1062,accepted,UpdateBrainFlowState,1,1,11,2,
1063,accepted,UpdateMapperPre,1,3,0,1,
1064,accepted,UpdateMapperPost,1,1,11,18,
1065,accepted,UpdateMapperPost,1,1,15,17,
1066,accepted,PrefillPifo,1,1,15,0,
1067,accepted,UpdateRoot,1,1,0,0,
1068,accepted,CommitMapper,1,0,0,0,
1118,copy_finished,CopyPifoEngine,3,0,0,4,70
1119,dispatched,CopyPifoEngine,1,0,0,2,
1190,copy_finished,CopyPifoEngine,1,0,0,2,70
1191,dispatched,UpdateBrainEngine,1,1,0,0,
1192,dispatched,UpdateBrainFlowState,1,1,9,0,
1193,dispatched,UpdateBrainFlowState,1,1,10,0,
1194,dispatched,UpdateBrainEngine,3,1,0,0,
1195,dispatched,UpdateBrainEngine,3,2,0,0,
1196,dispatched,UpdateMapperPre,1,1,0,0,
1197,dispatched,UpdateMapperPost,1,1,9,0,
1198,dispatched,UpdateMapperPre,3,1,0,0,
1199,dispatched,UpdateMapperPost,3,1,25,0,
1200,dispatched,UpdateMapperPre,1,2,0,0,
1201,dispatched,UpdateMapperPost,1,1,10,0,
1202,dispatched,UpdateMapperPre,3,2,0,0,
1203,dispatched,UpdateMapperPost,3,2,26,0,
1204,dispatched,UpdateMapperPost,2,1,9,33,
1205,dispatched,UpdateMapperPost,4,1,25,1,
1206,dispatched,UpdateMapperPost,2,1,10,34,
1207,dispatched,UpdateMapperPost,4,2,26,2,
1208,dispatched,UpdateBrainEngine,2,2,0,2,
1209,dispatched,UpdateBrainFlowState,2,2,17,1,
1210,dispatched,UpdateBrainFlowState,2,2,18,3,
1211,dispatched,UpdateBrainFlowState,2,2,19,3,
1212,dispatched,UpdateBrainEngine,3,1,0,1,
1213,dispatched,UpdateBrainEngine,4,3,0,3,
1214,dispatched,UpdateBrainEngine,4,4,0,3,
1215,dispatched,UpdateBrainEngine,4,5,0,3,
1216,dispatched,UpdateMapperPre,2,1,0,2,
1217,dispatched,UpdateMapperPost,2,2,17,35,
1218,dispatched,UpdateMapperPre,4,1,0,3,
1219,dispatched,UpdateMapperPost,4,3,33,1,
1220,dispatched,UpdateMapperPre,2,2,0,2,
1221,dispatched,UpdateMapperPost,2,2,18,25,
1222,dispatched,UpdateMapperPre,3,2,0,1,
1223,dispatched,UpdateMapperPost,3,1,26,36,
1224,dispatched,UpdateMapperPre,4,2,0,4,
1225,dispatched,UpdateMapperPost,4,4,34,2,
1226,dispatched,UpdateMapperPre,2,3,0,2,
1227,dispatched,UpdateMapperPost,2,2,19,25,
1228,dispatched,UpdateMapperPre,3,3,0,1,
1229,dispatched,UpdateMapperPost,3,1,27,37,
1230,dispatched,UpdateMapperPre,4,3,0,5,
1231,dispatched,UpdateMapperPost,4,5,35,3,
1232,dispatched,UpdateBrainEngine,1,1,0,2,
1233,dispatched,UpdateBrainFlowState,1,1,9,2,
1234,dispatched,UpdateMapperPre,1,1,0,1,
1235,dispatched,UpdateMapperPost,1,1,9,18,
1236,dispatched,UpdateBrainFlowState,1,1,10,2,
1237,dispatched,UpdateMapperPre,1,2,0,1,
1238,dispatched,UpdateMapperPost,1,1,10,18,
1239,dispatched,UpdateBrainFlowState,1,1,11,2,
1240,dispatched,UpdateMapperPre,1,3,0,1,
1241,dispatched,UpdateMapperPost,1,1,11,18,
1242,dispatched,UpdateMapperPost,1,1,15,17,
1243,dispatched,PrefillPifo,1,1,15,0,
1244,dispatched,UpdateRoot,1,1,0,0,
1314,dispatched,CommitMapper,1,0,0,0,
1314,committed,CommitMapper,1,0,0,0,
1315,replayed,UpdateMapperPre,1,1,0,0,
1316,replayed,UpdateMapperPost,1,1,9,0,
1317,replayed,UpdateMapperPre,3,1,0,0,
1318,replayed,UpdateMapperPost,3,1,25,0,
1319,replayed,UpdateMapperPre,1,2,0,0,
1320,replayed,UpdateMapperPost,1,1,10,0,
1321,replayed,UpdateMapperPre,3,2,0,0,
1322,replayed,UpdateMapperPost,3,2,26,0,
1323,replayed,UpdateMapperPost,2,1,9,33,
1324,replayed,UpdateMapperPost,4,1,25,1,
1325,replayed,UpdateMapperPost,2,1,10,34,
1326,replayed,UpdateMapperPost,4,2,26,2,
1335,replayed,UpdateMapperPre,2,1,0,2,
1336,replayed,UpdateMapperPost,2,2,17,35,
1337,replayed,UpdateMapperPre,4,1,0,3,
1338,replayed,UpdateMapperPost,4,3,33,1,
1339,replayed,UpdateMapperPre,2,2,0,2,
1340,replayed,UpdateMapperPost,2,2,18,25,
