cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
2011,accepted,StopWorld,1,1,0,0,
2012,accepted,UpdateBrainEngine,1,2,0,2,
2013,accepted,UpdateBrainFlowState,1,2,9,1,
2013,dispatched,StopWorld,1,1,0,0,
2014,accepted,UpdateBrainFlowState,1,2,10,3,
2015,accepted,UpdateBrainFlowState,1,2,11,3,
2016,accepted,UpdateBrainEngine,2,1,0,1,
2017,accepted,UpdateBrainEngine,3,3,0,3,
2018,accepted,UpdateBrainEngine,3,4,0,3,
2019,accepted,UpdateBrainEngine,3,5,0,3,
2020,accepted,UpdateMapperPre,1,1,0,2,
2021,accepted,UpdateMapperPost,1,2,9,27,
2022,accepted,UpdateMapperPre,3,1,0,3,
2023,accepted,UpdateMapperPost,3,3,25,1,
2024,accepted,UpdateMapperPre,1,2,0,2,
2025,accepted,UpdateMapperPost,1,2,10,17,
2026,accepted,UpdateMapperPre,2,2,0,1,
2027,accepted,UpdateMapperPost,2,1,18,28,
2028,accepted,UpdateMapperPre,3,2,0,4,
2029,accepted,UpdateMapperPost,3,4,26,2,
2030,accepted,UpdateMapperPre,1,3,0,2,
2031,accepted,UpdateMapperPost,1,2,11,17,
2032,accepted,UpdateMapperPre,2,3,0,1,
2033,accepted,UpdateMapperPost,2,1,19,29,
2034,accepted,UpdateMapperPre,3,3,0,5,
2035,accepted,UpdateMapperPost,3,5,27,3,
2036,accepted,UpdateBrainEngine,4,1,0,2,
2037,accepted,UpdateBrainFlowState,4,1,33,2,
2038,accepted,UpdateMapperPre,4,1,0,1,
2039,accepted,UpdateMapperPost,4,1,33,10,
2040,accepted,UpdateBrainFlowState,4,1,34,2,
2041,accepted,UpdateMapperPre,4,2,0,1,
2042,accepted,UpdateMapperPost,4,1,34,10,
2043,accepted,UpdateBrainFlowState,4,1,35,2,
2044,accepted,UpdateMapperPre,4,3,0,1,
2045,accepted,UpdateMapperPost,4,1,35,10,
2046,accepted,UpdateMapperPost,4,1,39,9,
2047,accepted,PrefillPifo,4,1,39,0,
2047,dispatched,UpdateBrainEngine,1,2,0,2,
2048,accepted,UpdateRoot,4,1,0,0,
2048,dispatched,UpdateBrainFlowState,1,2,9,1,
2049,accepted,CommitMapper,1,0,0,0,
2049,dispatched,UpdateBrainFlowState,1,2,10,3,
2050,dispatched,UpdateBrainFlowState,1,2,11,3,
2051,dispatched,UpdateBrainEngine,2,1,0,1,
2052,dispatched,UpdateBrainEngine,3,3,0,3,
2053,dispatched,UpdateBrainEngine,3,4,0,3,
2054,dispatched,UpdateBrainEngine,3,5,0,3,
2055,dispatched,UpdateMapperPre,1,1,0,2,
2056,dispatched,UpdateMapperPost,1,2,9,27,
2057,dispatched,UpdateMapperPre,3,1,0,3,
2058,dispatched,UpdateMapperPost,3,3,25,1,
2059,dispatched,UpdateMapperPre,1,2,0,2,
2060,dispatched,UpdateMapperPost,1,2,10,17,
2061,dispatched,UpdateMapperPre,2,2,0,1,
2062,dispatched,UpdateMapperPost,2,1,18,28,
2063,dispatched,UpdateMapperPre,3,2,0,4,
2064,dispatched,UpdateMapperPost,3,4,26,2,
2065,dispatched,UpdateMapperPre,1,3,0,2,
2066,dispatched,UpdateMapperPost,1,2,11,17,
2067,dispatched,UpdateMapperPre,2,3,0,1,
2068,dispatched,UpdateMapperPost,2,1,19,29,
2069,dispatched,UpdateMapperPre,3,3,0,5,
2070,dispatched,UpdateMapperPost,3,5,27,3,
2071,dispatched,UpdateBrainEngine,4,1,0,2,
2072,dispatched,UpdateBrainFlowState,4,1,33,2,
2073,dispatched,UpdateMapperPre,4,1,0,1,
2074,dispatched,UpdateMapperPost,4,1,33,10,
2075,dispatched,UpdateBrainFlowState,4,1,34,2,
2076,dispatched,UpdateMapperPre,4,2,0,1,
2077,dispatched,UpdateMapperPost,4,1,34,10,
2078,dispatched,UpdateBrainFlowState,4,1,35,2,
2079,dispatched,UpdateMapperPre,4,3,0,1,
2080,dispatched,UpdateMapperPost,4,1,35,10,
2081,dispatched,UpdateMapperPost,4,1,39,9,
2082,dispatched,PrefillPifo,4,1,39,0,
2083,dispatched,UpdateRoot,4,1,0,0,
2220,dispatched,CommitMapper,1,0,0,0,
2220,committed,CommitMapper,1,0,0,0,
2221,replayed,UpdateMapperPre,1,1,0,2,
2222,replayed,UpdateMapperPost,1,2,9,27,
