request_id,flow,flow_name,size_bytes,push_cycle,pop_cycle,delay_cycles,dropped
1,1,A,115,0,20,20,false
2,2,B,121,0,23,23,false
3,1,A,158,5,31,26,false
4,2,B,130,5,34,29,false
5,1,A,145,10,42,32,false
6,2,B,130,10,45,35,false
7,1,A,136,15,53,38,false
8,2,B,156,15,56,41,false
9,1,A,113,20,64,44,false
10,2,B,105,20,67,47,false
11,1,A,154,25,75,50,false
12,2,B,99,25,78,53,false
13,1,A,113,30,86,56,false
14,2,B,127,30,89,59,false
15,1,A,130,35,97,62,false
16,2,B,168,35,100,65,false
17,1,A,115,40,108,68,false
18,2,B,166,40,111,71,false
19,1,A,138,46,119,73,false
20,2,B,110,46,122,76,false
21,1,A,122,51,130,79,false
22,2,B,109,51,133,82,false
23,1,A,134,56,141,85,false
24,2,B,102,56,144,88,false
25,1,A,165,61,152,91,false
26,2,B,124,61,155,94,false
27,1,A,93,66,163,97,false
28,2,B,173,66,166,100,false
29,1,A,185,71,174,103,false
30,2,B,71,71,177,106,false
31,1,A,163,76,185,109,false
32,2,B,111,76,188,112,false
33,1,A,116,81,196,115,false
34,2,B,98,81,199,118,false
35,1,A,192,86,207,121,false
36,2,B,180,86,210,124,false
37,1,A,138,90,218,128,false
38,2,B,116,90,221,131,false
39,1,A,149,95,229,134,false
40,2,B,158,95,232,137,false
41,1,A,157,99,240,141,false
42,2,B,124,99,243,144,false
43,1,A,107,104,251,147,false
44,2,B,110,104,254,150,false
45,1,A,104,109,262,153,false
46,2,B,134,109,265,156,false
47,1,A,78,113,273,160,false
48,2,B,129,113,276,163,false
49,1,A,124,118,284,166,false
50,2,B,118,118,287,169,false
51,1,A,107,124,295,171,false
52,2,B,121,124,298,174,false
53,1,A,157,129,306,177,false
54,2,B,173,129,309,180,false
55,1,A,148,134,317,183,false
56,2,B,169,134,320,186,false
57,1,A,129,139,328,189,false
58,2,B,104,139,331,192,false
59,1,A,144,144,339,195,false
60,2,B,158,144,342,198,false
61,1,A,90,148,350,202,false
62,2,B,123,148,353,205,false
63,1,A,109,153,361,208,false
64,2,B,181,153,364,211,false
65,1,A,158,158,372,214,false
66,2,B,136,158,375,217,false
67,1,A,129,163,383,220,false
68,2,B,125,163,386,223,false
69,1,A,140,168,394,226,false
70,2,B,158,168,397,229,false
71,1,A,134,174,405,231,false
72,2,B,100,174,408,234,false
73,1,A,123,179,416,237,false
74,2,B,139,179,419,240,false
75,1,A,161,183,427,244,false
76,2,B,142,183,430,247,false
