request_id,flow,flow_name,push_cycle,pop_cycle,control_pop_cycle,added_delay_cycles
659,3,Tenant_02_A,1794,1995,2016,-21
675,3,Tenant_02_A,1838,2043,2064,-21
691,3,Tenant_02_A,1881,2091,2112,-21
707,3,Tenant_02_A,1925,2139,2160,-21
723,3,Tenant_02_A,1969,2187,2211,-24
737,3,Tenant_02_A,2005,2232,2259,-27
753,3,Tenant_02_A,2049,2283,2310,-27
769,3,Tenant_02_A,2092,2337,2358,-21
785,3,Tenant_02_A,2136,2391,2406,-15
801,3,Tenant_02_A,2180,2445,2454,-9
817,3,Tenant_02_A,2223,2499,2502,-3
833,3,Tenant_02_A,2267,2553,2550,3
849,3,Tenant_02_A,2310,2604,2598,6
865,3,Tenant_02_A,2354,2652,2649,3
881,3,Tenant_02_A,2398,2700,2697,3
897,3,Tenant_02_A,2441,2751,2748,3
913,3,Tenant_02_A,2485,2799,2796,3
929,3,Tenant_02_A,2529,2847,2844,3
945,3,Tenant_02_A,2572,2895,2892,3
961,3,Tenant_02_A,2616,2946,2940,6
977,3,Tenant_02_A,2660,2994,2988,6
993,3,Tenant_02_A,2703,3042,3039,3
1009,3,Tenant_02_A,2747,3090,3087,3
1025,3,Tenant_02_A,2790,3141,3138,3
1041,3,Tenant_02_A,2834,3189,3186,3
1057,3,Tenant_02_A,2878,3237,3234,3
1073,3,Tenant_02_A,2921,3285,3282,3
1089,3,Tenant_02_A,2965,3336,3330,6
1105,3,Tenant_02_A,3009,3384,3378,6
1121,3,Tenant_02_A,3052,3432,3426,6
1137,3,Tenant_02_A,3096,3480,3477,3
1153,3,Tenant_02_A,3140,3528,3525,3
1169,3,Tenant_02_A,3183,3579,3576,3
1185,3,Tenant_02_A,3227,3627,3624,3
1201,3,Tenant_02_A,3270,3675,3672,3
1217,3,Tenant_02_A,3314,3723,3720,3
1233,3,Tenant_02_A,3358,3774,3768,6
1249,3,Tenant_02_A,3401,3822,3816,6
1265,3,Tenant_02_A,3445,3870,3864,6
1281,3,Tenant_02_A,3489,3918,3915,3
1297,3,Tenant_02_A,3532,3966,3963,3
1313,3,Tenant_02_A,3576,4017,4014,3
1329,3,Tenant_02_A,3620,4065,4062,3
1345,3,Tenant_02_A,3663,4113,4110,3
1361,3,Tenant_02_A,3707,4164,4158,6
1377,3,Tenant_02_A,3750,4212,4206,6
