cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
2511,accepted,StopWorld,1,1,0,0,
2512,accepted,UpdateBrainEngine,1,2,0,2,
2513,accepted,UpdateBrainFlowState,1,2,9,1,
2513,dispatched,StopWorld,1,1,0,0,
2514,accepted,UpdateBrainFlowState,1,2,10,3,
2515,accepted,UpdateBrainFlowState,1,2,11,3,
2516,accepted,UpdateBrainEngine,2,1,0,1,
2517,accepted,UpdateBrainEngine,3,3,0,3,
2518,accepted,UpdateBrainEngine,3,4,0,3,
2519,accepted,UpdateBrainEngine,3,5,0,3,
2520,accepted,UpdateMapperPre,1,1,0,2,
2521,accepted,UpdateMapperPost,1,2,9,27,
2522,accepted,UpdateMapperPre,3,1,0,3,
2523,accepted,UpdateMapperPost,3,3,25,1,
2524,accepted,UpdateMapperPre,1,2,0,2,
2525,accepted,UpdateMapperPost,1,2,10,17,
2526,accepted,UpdateMapperPre,2,2,0,1,
2527,accepted,UpdateMapperPost,2,1,18,28,
2528,accepted,UpdateMapperPre,3,2,0,4,
2529,accepted,UpdateMapperPost,3,4,26,2,
2530,accepted,UpdateMapperPre,1,3,0,2,
2531,accepted,UpdateMapperPost,1,2,11,17,
2532,accepted,UpdateMapperPre,2,3,0,1,
2533,accepted,UpdateMapperPost,2,1,19,29,
2534,accepted,UpdateMapperPre,3,3,0,5,
2535,accepted,UpdateMapperPost,3,5,27,3,
2536,accepted,UpdateBrainEngine,4,1,0,2,
2537,accepted,UpdateBrainFlowState,4,1,33,2,
2538,accepted,UpdateMapperPre,4,1,0,1,
2539,accepted,UpdateMapperPost,4,1,33,10,
2540,accepted,UpdateBrainFlowState,4,1,34,2,
2541,accepted,UpdateMapperPre,4,2,0,1,
2542,accepted,UpdateMapperPost,4,1,34,10,
2543,accepted,UpdateBrainFlowState,4,1,35,2,
2544,accepted,UpdateMapperPre,4,3,0,1,
2545,accepted,UpdateMapperPost,4,1,35,10,
2546,accepted,UpdateMapperPost,4,1,39,9,
2547,accepted,PrefillPifo,4,1,39,0,
2547,dispatched,UpdateBrainEngine,1,2,0,2,
2548,accepted,UpdateRoot,4,1,0,0,
2548,dispatched,UpdateBrainFlowState,1,2,9,1,
2549,accepted,CommitMapper,1,0,0,0,
2549,dispatched,UpdateBrainFlowState,1,2,10,3,
2550,dispatched,UpdateBrainFlowState,1,2,11,3,
2551,dispatched,UpdateBrainEngine,2,1,0,1,
2552,dispatched,UpdateBrainEngine,3,3,0,3,
2553,dispatched,UpdateBrainEngine,3,4,0,3,
2554,dispatched,UpdateBrainEngine,3,5,0,3,
2555,dispatched,UpdateMapperPre,1,1,0,2,
2556,dispatched,UpdateMapperPost,1,2,9,27,
2557,dispatched,UpdateMapperPre,3,1,0,3,
2558,dispatched,UpdateMapperPost,3,3,25,1,
2559,dispatched,UpdateMapperPre,1,2,0,2,
2560,dispatched,UpdateMapperPost,1,2,10,17,
2561,dispatched,UpdateMapperPre,2,2,0,1,
2562,dispatched,UpdateMapperPost,2,1,18,28,
2563,dispatched,UpdateMapperPre,3,2,0,4,
2564,dispatched,UpdateMapperPost,3,4,26,2,
2565,dispatched,UpdateMapperPre,1,3,0,2,
2566,dispatched,UpdateMapperPost,1,2,11,17,
2567,dispatched,UpdateMapperPre,2,3,0,1,
2568,dispatched,UpdateMapperPost,2,1,19,29,
2569,dispatched,UpdateMapperPre,3,3,0,5,
2570,dispatched,UpdateMapperPost,3,5,27,3,
2571,dispatched,UpdateBrainEngine,4,1,0,2,
2572,dispatched,UpdateBrainFlowState,4,1,33,2,
2573,dispatched,UpdateMapperPre,4,1,0,1,
2574,dispatched,UpdateMapperPost,4,1,33,10,
2575,dispatched,UpdateBrainFlowState,4,1,34,2,
2576,dispatched,UpdateMapperPre,4,2,0,1,
2577,dispatched,UpdateMapperPost,4,1,34,10,
2578,dispatched,UpdateBrainFlowState,4,1,35,2,
2579,dispatched,UpdateMapperPre,4,3,0,1,
2580,dispatched,UpdateMapperPost,4,1,35,10,
2581,dispatched,UpdateMapperPost,4,1,39,9,
2582,dispatched,PrefillPifo,4,1,39,0,
2583,dispatched,UpdateRoot,4,1,0,0,
2753,dispatched,CommitMapper,1,0,0,0,
2753,committed,CommitMapper,1,0,0,0,
2754,replayed,UpdateMapperPre,1,1,0,2,
2755,replayed,UpdateMapperPost,1,2,9,27,
2756,replayed,UpdateMapperPre,3,1,0,3,
2757,replayed,UpdateMapperPost,3,3,25,1,
2758,replayed,UpdateMapperPre,1,2,0,2,
2759,replayed,UpdateMapperPost,1,2,10,17,
2760,replayed,UpdateMapperPre,2,2,0,1,
2761,replayed,UpdateMapperPost,2,1,18,28,
2762,replayed,UpdateMapperPre,3,2,0,4,
2763,replayed,UpdateMapperPost,3,4,26,2,
2764,replayed,UpdateMapperPre,1,3,0,2,
2765,replayed,UpdateMapperPost,1,2,11,17,
2766,replayed,UpdateMapperPre,2,3,0,1,
2767,replayed,UpdateMapperPost,2,1,19,29,
2768,replayed,UpdateMapperPre,3,3,0,5,
2769,replayed,UpdateMapperPost,3,5,27,3,
2772,replayed,UpdateMapperPre,4,1,0,1,
2773,replayed,UpdateMapperPost,4,1,33,10,
2775,replayed,UpdateMapperPre,4,2,0,1,
2776,replayed,UpdateMapperPost,4,1,34,10,
2778,replayed,UpdateMapperPre,4,3,0,1,
2779,replayed,UpdateMapperPost,4,1,35,10,
2780,replayed,UpdateMapperPost,4,1,39,9,
2784,accepted,GuardDrain,1,1,0,0,
2785,accepted,GuardDrain,3,1,0,0,
2786,accepted,GuardDrain,3,2,0,0,
2787,accepted,UpdateBrainEngine,1,1,0,0,
2788,accepted,UpdateBrainFlowState,1,1,9,0,
2789,accepted,UpdateBrainFlowState,1,1,10,0,
2790,accepted,UpdateBrainEngine,3,1,0,0,
2791,accepted,UpdateBrainEngine,3,2,0,0,
2792,accepted,UpdateMapperPost,1,1,9,0,
