window_start_cycle,window_end_cycle,time_relative_to_start,total_bytes_per_cycle,total_link_fraction,flow_1_bytes_per_cycle,flow_2_bytes_per_cycle,flow_3_bytes_per_cycle,flow_1_link_fraction,flow_2_link_fraction,flow_3_link_fraction
1257,1497,-624,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1269,1509,-612,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1281,1521,-600,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1293,1533,-588,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1305,1545,-576,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1317,1557,-564,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1329,1569,-552,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1341,1581,-540,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1353,1593,-528,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1365,1605,-516,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1377,1617,-504,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1389,1629,-492,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1401,1641,-480,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1413,1653,-468,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1425,1665,-456,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1437,1677,-444,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1449,1689,-432,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1461,1701,-420,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1473,1713,-408,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1485,1725,-396,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1497,1737,-384,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1509,1749,-372,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1521,1761,-360,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1533,1773,-348,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1545,1785,-336,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1557,1797,-324,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1569,1809,-312,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1581,1821,-300,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1593,1833,-288,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1605,1845,-276,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1617,1857,-264,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1629,1869,-252,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1641,1881,-240,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1653,1893,-228,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1665,1905,-216,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1677,1917,-204,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1689,1929,-192,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1701,1941,-180,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1713,1953,-168,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1725,1965,-156,14.3999763017,0.899998518855,6.40013418933,7.99984211236,0,0.400008386833,0.499990132022,0
1737,1977,-144,14.4000330787,0.900002067417,6.39999349009,8.00003958858,0,0.39999959313,0.500002474286,0
1749,1989,-132,14.3999762929,0.899998518308,6.40002086894,7.99995542399,0,0.400001304309,0.499997214,0
1761,2001,-120,14.4000186337,0.900001164606,6.40014831289,7.99987032081,0,0.400009269555,0.49999189505,0
1773,2013,-108,14.4000188473,0.900001177956,6.3998111654,8.0002076819,0,0.399988197837,0.500012980119,0
1785,2025,-96,14.398671351,0.89991695944,6.40386061841,7.99481073263,0,0.40024128865,0.49967567079,0
1797,2037,-84,14.4012629117,0.900078931983,6.41310295395,7.98815995777,0,0.400818934622,0.499259997361,0
1809,2049,-72,14.4146925453,0.900918284081,6.41595698029,7.998735565,0,0.400997311268,0.499920972813,0
1821,2061,-60,14.4402670806,0.90251669254,6.42737988499,8.01288719564,0,0.401711242812,0.500805449728,0
1833,2073,-48,14.4829607832,0.90518504895,6.44583116328,8.03712961993,0,0.402864447705,0.502320601245,0
1845,2085,-36,14.5451013879,0.909068836745,6.4699094077,8.07519198022,0,0.404369337981,0.504699498763,0
1857,2097,-24,14.6297670114,0.914360438211,6.49661438647,8.13315262491,0,0.406038399155,0.508322039057,0
1869,2109,-12,14.736102632,0.921006414498,6.52405655439,8.21204607757,0,0.407753534649,0.513252879848,0
1881,2121,0,14.8610529012,0.928815806323,6.54912453992,8.31192836125,0,0.409320283745,0.519495522578,0
1893,2133,12,15.0012359463,0.937577246643,6.56920457985,8.43203136643,0,0.410575286241,0.527001960402,0
1905,2145,24,15.1493572066,0.946834825415,6.58273450633,8.56662270031,0,0.411420906645,0.535413918769,0
1917,2157,36,15.3000084221,0.956250526383,6.58775521709,8.71225320504,0,0.411734701068,0.544515825315,0
1929,2169,48,15.4458217272,0.965363857951,6.58451742588,8.86130430133,0,0.411532339118,0.553831518833,0
1941,2181,60,15.5798452865,0.973740330403,6.5729379038,9.00690738266,0,0.410808618988,0.562931711416,0
1953,2193,72,15.6978016844,0.981112605272,6.5540200333,9.14378165105,0,0.409626252081,0.571486353191,0
1965,2205,84,15.7945901525,0.987161884533,6.53005077927,9.26453937325,0,0.408128173704,0.579033710828,0
1977,2217,96,15.8698690288,0.9918668143,6.50277224607,9.36709678273,0,0.40642326538,0.58544354892,0
1989,2229,108,15.9237097729,0.995231860805,6.47562311512,9.44808665776,0,0.404726444695,0.59050541611,0
2001,2241,120,15.9582383331,0.997389895818,6.45088023067,9.50735810242,0,0.403180014417,0.594209881401,0
2013,2253,132,15.9789975498,0.998687346863,6.4308462122,9.54815133762,0,0.401927888262,0.596759458601,0
2025,2265,144,15.9918496943,0.999490605893,6.41329951565,9.57855017865,0,0.400831219728,0.598659386165,0
2037,2277,156,15.9989002063,0.999931262893,6.39944994304,9.59945026324,0,0.39996562144,0.599965641453,0
2049,2289,168,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2061,2301,180,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2073,2313,192,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2085,2325,204,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2097,2337,216,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2109,2349,228,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2121,2361,240,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2133,2373,252,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2145,2385,264,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2157,2397,276,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2169,2409,288,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2181,2421,300,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2193,2433,312,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2205,2445,324,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2217,2457,336,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2229,2469,348,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2241,2481,360,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2253,2493,372,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2265,2505,384,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2277,2517,396,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2289,2529,408,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2301,2541,420,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2313,2553,432,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2325,2565,444,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2337,2577,456,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2349,2589,468,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2361,2601,480,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2373,2613,492,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2385,2625,504,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2397,2637,516,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2409,2649,528,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2421,2661,540,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2433,2673,552,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2445,2685,564,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2457,2697,576,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2469,2709,588,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2481,2721,600,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2493,2733,612,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2505,2745,624,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2517,2757,636,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2529,2769,648,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2541,2781,660,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2553,2793,672,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2565,2805,684,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2577,2817,696,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2589,2829,708,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2601,2841,720,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2613,2853,732,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2625,2865,744,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2637,2877,756,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2649,2889,768,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2661,2901,780,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2673,2913,792,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2685,2925,804,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2697,2937,816,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2709,2949,828,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2721,2961,840,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
2733,2973,852,16.0000077128,1.00000048205,6.39995953905,9.60004817371,0,0.39999747119,0.600003010857,0
2745,2985,864,16.0000077128,1.00000048205,6.40007403951,9.59993367325,0,0.400004627469,0.599995854578,0
2757,2997,876,16.0000077128,1.00000048205,6.39993314762,9.60007456514,0,0.399995821726,0.600004660321,0
2769,3009,888,16.0000077128,1.00000048205,6.3998910701,9.60011664266,0,0.399993191881,0.600007290166,0
2781,3021,900,16.0000077128,1.00000048205,6.4000881824,9.59991953036,0,0.4000055114,0.599994970647,0
