request_id,flow,flow_name,push_cycle,pop_cycle,control_pop_cycle,added_delay_cycles
675,3,Tenant_02_A,1838,3082,2043,1039
707,3,Tenant_02_A,1925,3178,2142,1036
737,3,Tenant_02_A,2005,3268,2238,1030
769,3,Tenant_02_A,2092,3370,2337,1033
801,3,Tenant_02_A,2180,3472,2433,1039
833,3,Tenant_02_A,2267,3574,2529,1045
865,3,Tenant_02_A,2354,3676,2625,1051
897,3,Tenant_02_A,2441,3778,2721,1057
929,3,Tenant_02_A,2529,3880,2817,1063
961,3,Tenant_02_A,2616,3982,2913,1069
993,3,Tenant_02_A,2703,4084,3012,1072
1025,3,Tenant_02_A,2790,4186,3108,1078
1057,3,Tenant_02_A,2878,4288,3204,1084
1089,3,Tenant_02_A,2965,4390,3303,1087
1121,3,Tenant_02_A,3052,4492,3399,1093
1153,3,Tenant_02_A,3140,4594,3495,1099
1185,3,Tenant_02_A,3227,4696,3591,1105
1217,3,Tenant_02_A,3314,4795,3687,1108
1249,3,Tenant_02_A,3401,4891,3783,1108
1281,3,Tenant_02_A,3489,4987,3879,1108
1313,3,Tenant_02_A,3576,5083,3978,1105
1345,3,Tenant_02_A,3663,5179,4074,1105
1377,3,Tenant_02_A,3750,5275,4173,1102
1409,3,Tenant_02_A,3838,5371,4269,1102
1441,3,Tenant_02_A,3925,5467,4365,1102
1473,3,Tenant_02_A,4012,5563,4461,1102
1505,3,Tenant_02_A,4100,5659,4557,1102
1537,3,Tenant_02_A,4187,5755,4653,1102
1569,3,Tenant_02_A,4274,5851,4749,1102
1601,3,Tenant_02_A,4361,5947,4848,1099
1633,3,Tenant_02_A,4449,6043,4944,1099
1665,3,Tenant_02_A,4536,6139,5043,1096
1697,3,Tenant_02_A,4623,6235,5139,1096
1729,3,Tenant_02_A,4710,6331,5235,1096
1761,3,Tenant_02_A,4798,6427,5331,1096
1793,3,Tenant_02_A,4885,6523,5427,1096
1825,3,Tenant_02_A,4972,6619,5523,1096
1857,3,Tenant_02_A,5060,6715,5619,1096
1889,3,Tenant_02_A,5147,6811,5718,1093
1921,3,Tenant_02_A,5234,6907,5814,1093
1953,3,Tenant_02_A,5321,7003,5910,1093
1985,3,Tenant_02_A,5409,7099,6009,1090
2017,3,Tenant_02_A,5496,7195,6105,1090
2049,3,Tenant_02_A,5583,7291,6201,1090
2081,3,Tenant_02_A,5670,7387,6297,1090
2113,3,Tenant_02_A,5758,7483,6393,1090
2145,3,Tenant_02_A,5845,7579,6489,1090
2177,3,Tenant_02_A,5932,7675,6585,1090
2209,3,Tenant_02_A,6020,7771,6684,1087
2241,3,Tenant_02_A,6107,7867,6780,1087
2273,3,Tenant_02_A,6194,7963,6879,1084
2305,3,Tenant_02_A,6281,8059,6975,1084
2337,3,Tenant_02_A,6369,8155,7071,1084
2369,3,Tenant_02_A,6456,8251,7167,1084
2401,3,Tenant_02_A,6543,8347,7263,1084
2433,3,Tenant_02_A,6630,8443,7359,1084
2465,3,Tenant_02_A,6718,8539,7455,1084
2497,3,Tenant_02_A,6805,8635,7554,1081
2529,3,Tenant_02_A,6892,8731,7650,1081
2561,3,Tenant_02_A,6980,8827,7749,1078
2593,3,Tenant_02_A,7067,8923,7845,1078
2625,3,Tenant_02_A,7154,9019,7941,1078
2657,3,Tenant_02_A,7241,9115,8037,1078
2689,3,Tenant_02_A,7329,9211,8133,1078
2721,3,Tenant_02_A,7416,9307,8229,1078
2753,3,Tenant_02_A,7503,9403,8325,1078
2785,3,Tenant_02_A,7590,9499,8424,1075
2817,3,Tenant_02_A,7678,9595,8520,1075
2849,3,Tenant_02_A,7765,9691,8616,1075
2881,3,Tenant_02_A,7852,9787,8715,1072
2913,3,Tenant_02_A,7940,9883,8811,1072
2945,3,Tenant_02_A,8027,9979,8907,1072
2977,3,Tenant_02_A,8114,10075,9003,1072
3009,3,Tenant_02_A,8201,10171,9099,1072
3041,3,Tenant_02_A,8289,10267,9195,1072
3073,3,Tenant_02_A,8376,10363,9294,1069
3105,3,Tenant_02_A,8463,10459,9390,1069
3137,3,Tenant_02_A,8550,10555,9486,1069
3169,3,Tenant_02_A,8638,10645,9585,1060
3201,3,Tenant_02_A,8725,10735,9681,1054
3233,3,Tenant_02_A,8812,10825,9777,1048
3265,3,Tenant_02_A,8900,10915,9873,1042
3297,3,Tenant_02_A,8987,11005,9969,1036
3329,3,Tenant_02_A,9074,11095,10065,1030
3361,3,Tenant_02_A,9161,11185,10155,1030
3393,3,Tenant_02_A,9249,11275,10245,1030
3425,3,Tenant_02_A,9336,11365,10335,1030
3457,3,Tenant_02_A,9423,11455,10425,1030
3489,3,Tenant_02_A,9510,11545,10515,1030
3521,3,Tenant_02_A,9598,11635,10605,1030
3553,3,Tenant_02_A,9685,11725,10695,1030
3585,3,Tenant_02_A,9772,11815,10785,1030
3617,3,Tenant_02_A,9860,11905,10875,1030
3649,3,Tenant_02_A,9947,11989,10962,1027
