cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
10,accepted,StopWorld,1,1,0,0,
11,accepted,UpdateBrainEngine,1,2,0,2,
12,accepted,UpdateBrainFlowState,1,2,9,1,
12,dispatched,StopWorld,1,1,0,0,
13,accepted,UpdateBrainFlowState,1,2,10,3,
14,accepted,UpdateBrainFlowState,1,2,11,3,
46,dispatched,UpdateBrainEngine,1,2,0,2,
47,accepted,UpdateBrainEngine,2,1,0,1,
47,dispatched,UpdateBrainFlowState,1,2,9,1,
48,accepted,UpdateBrainEngine,3,3,0,3,
48,dispatched,UpdateBrainFlowState,1,2,10,3,
49,accepted,UpdateBrainEngine,3,4,0,3,
49,dispatched,UpdateBrainFlowState,1,2,11,3,
50,accepted,UpdateBrainEngine,3,5,0,3,
50,dispatched,UpdateBrainEngine,2,1,0,1,
51,accepted,UpdateMapperPre,1,1,0,2,
51,dispatched,UpdateBrainEngine,3,3,0,3,
52,accepted,UpdateMapperPost,1,2,9,27,
52,dispatched,UpdateBrainEngine,3,4,0,3,
53,accepted,UpdateMapperPre,3,1,0,3,
53,dispatched,UpdateBrainEngine,3,5,0,3,
54,accepted,UpdateMapperPost,3,3,25,1,
54,dispatched,UpdateMapperPre,1,1,0,2,
55,accepted,UpdateMapperPre,1,2,0,2,
55,dispatched,UpdateMapperPost,1,2,9,27,
56,accepted,UpdateMapperPost,1,2,10,17,
56,dispatched,UpdateMapperPre,3,1,0,3,
57,accepted,UpdateMapperPre,2,2,0,1,
57,dispatched,UpdateMapperPost,3,3,25,1,
58,accepted,UpdateMapperPost,2,1,18,28,
58,dispatched,UpdateMapperPre,1,2,0,2,
59,accepted,UpdateMapperPre,3,2,0,4,
59,dispatched,UpdateMapperPost,1,2,10,17,
60,accepted,UpdateMapperPost,3,4,26,2,
60,dispatched,UpdateMapperPre,2,2,0,1,
61,accepted,UpdateMapperPre,1,3,0,2,
61,dispatched,UpdateMapperPost,2,1,18,28,
62,accepted,UpdateMapperPost,1,2,11,17,
62,dispatched,UpdateMapperPre,3,2,0,4,
63,accepted,UpdateMapperPre,2,3,0,1,
63,dispatched,UpdateMapperPost,3,4,26,2,
64,accepted,UpdateMapperPost,2,1,19,29,
64,dispatched,UpdateMapperPre,1,3,0,2,
65,accepted,UpdateMapperPre,3,3,0,5,
65,dispatched,UpdateMapperPost,1,2,11,17,
66,accepted,UpdateMapperPost,3,5,27,3,
66,dispatched,UpdateMapperPre,2,3,0,1,
67,accepted,UpdateBrainEngine,4,1,0,2,
67,dispatched,UpdateMapperPost,2,1,19,29,
68,accepted,UpdateBrainFlowState,4,1,33,2,
68,dispatched,UpdateMapperPre,3,3,0,5,
69,accepted,UpdateMapperPre,4,1,0,1,
69,dispatched,UpdateMapperPost,3,5,27,3,
70,accepted,UpdateMapperPost,4,1,33,10,
70,dispatched,UpdateBrainEngine,4,1,0,2,
71,accepted,UpdateBrainFlowState,4,1,34,2,
71,dispatched,UpdateBrainFlowState,4,1,33,2,
72,accepted,UpdateMapperPre,4,2,0,1,
72,dispatched,UpdateMapperPre,4,1,0,1,
73,accepted,UpdateMapperPost,4,1,34,10,
73,dispatched,UpdateMapperPost,4,1,33,10,
74,accepted,UpdateBrainFlowState,4,1,35,2,
74,dispatched,UpdateBrainFlowState,4,1,34,2,
75,accepted,UpdateMapperPre,4,3,0,1,
75,dispatched,UpdateMapperPre,4,2,0,1,
76,accepted,UpdateMapperPost,4,1,35,10,
76,dispatched,UpdateMapperPost,4,1,34,10,
77,accepted,UpdateMapperPost,4,1,39,9,
77,dispatched,UpdateBrainFlowState,4,1,35,2,
78,accepted,PrefillPifo,4,1,39,0,
78,dispatched,UpdateMapperPre,4,3,0,1,
79,accepted,UpdateRoot,4,1,0,0,
79,dispatched,UpdateMapperPost,4,1,35,10,
80,accepted,CommitMapper,1,0,0,0,
80,dispatched,UpdateMapperPost,4,1,39,9,
81,dispatched,PrefillPifo,4,1,39,0,
82,dispatched,UpdateRoot,4,1,0,0,
83,committed,CommitMapper,1,0,0,0,
598,accepted,WaitPifoEmpty,1,1,0,0,
599,accepted,UpdateMapperPre,4,1,0,0,
600,accepted,UpdateMapperPre,4,2,0,0,
600,dispatched,WaitPifoEmpty,1,1,0,0,
601,accepted,UpdateMapperPre,4,3,0,0,
601,dispatched,UpdateMapperPre,4,1,0,0,
602,accepted,UpdateRoot,1,2,0,0,
602,dispatched,UpdateMapperPre,4,2,0,0,
603,dispatched,UpdateMapperPre,4,3,0,0,
604,dispatched,UpdateRoot,1,2,0,0,
612,accepted,CommitMapper,1,0,0,0,
614,committed,CommitMapper,1,0,0,0,
1129,accepted,ClearPifoEngine,4,0,0,0,
1131,dispatched,ClearPifoEngine,4,0,0,0,
1137,accepted,CommitMapper,1,0,0,0,
1139,committed,CommitMapper,1,0,0,0,
