cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
10,accepted,StopWorld,1,1,0,0,
11,accepted,CopyPifoEngine,3,0,0,4,
12,accepted,CopyPifoEngine,1,0,0,2,
12,dispatched,StopWorld,1,1,0,0,
13,accepted,UpdateBrainEngine,1,1,0,0,
14,accepted,UpdateBrainFlowState,1,1,9,0,
15,accepted,UpdateBrainFlowState,1,1,10,0,
16,accepted,UpdateBrainEngine,3,1,0,0,
17,accepted,UpdateBrainEngine,3,2,0,0,
18,accepted,UpdateMapperPre,1,1,0,0,
19,accepted,UpdateMapperPost,1,1,9,0,
20,accepted,UpdateMapperPre,3,1,0,0,
21,accepted,UpdateMapperPost,3,1,25,0,
22,accepted,UpdateMapperPre,1,2,0,0,
23,accepted,UpdateMapperPost,1,1,10,0,
24,accepted,UpdateMapperPre,3,2,0,0,
25,accepted,UpdateMapperPost,3,2,26,0,
26,accepted,UpdateMapperPost,2,1,9,33,
27,accepted,UpdateMapperPost,4,1,25,1,
28,accepted,UpdateMapperPost,2,1,10,34,
29,accepted,UpdateMapperPost,4,2,26,2,
30,accepted,UpdateBrainEngine,2,2,0,2,
31,accepted,UpdateBrainFlowState,2,2,17,1,
32,accepted,UpdateBrainFlowState,2,2,18,3,
33,accepted,UpdateBrainFlowState,2,2,19,3,
34,accepted,UpdateBrainEngine,3,1,0,1,
35,accepted,UpdateBrainEngine,4,3,0,3,
36,accepted,UpdateBrainEngine,4,4,0,3,
37,accepted,UpdateBrainEngine,4,5,0,3,
38,accepted,UpdateMapperPre,2,1,0,2,
39,accepted,UpdateMapperPost,2,2,17,35,
40,accepted,UpdateMapperPre,4,1,0,3,
41,accepted,UpdateMapperPost,4,3,33,1,
42,accepted,UpdateMapperPre,2,2,0,2,
43,accepted,UpdateMapperPost,2,2,18,25,
44,accepted,UpdateMapperPre,3,2,0,1,
45,accepted,UpdateMapperPost,3,1,26,36,
46,accepted,UpdateMapperPre,4,2,0,4,
46,dispatched,CopyPifoEngine,3,0,0,4,
47,accepted,UpdateMapperPost,4,4,34,2,
48,accepted,UpdateMapperPre,2,3,0,2,
48,copy_finished,CopyPifoEngine,3,0,0,4,1
49,accepted,UpdateMapperPost,2,2,19,25,
49,dispatched,CopyPifoEngine,1,0,0,2,
50,accepted,UpdateMapperPre,3,3,0,1,
51,accepted,UpdateMapperPost,3,1,27,37,
51,copy_finished,CopyPifoEngine,1,0,0,2,1
52,accepted,UpdateMapperPre,4,3,0,5,
52,dispatched,UpdateBrainEngine,1,1,0,0,
53,accepted,UpdateMapperPost,4,5,35,3,
53,dispatched,UpdateBrainFlowState,1,1,9,0,
54,accepted,UpdateBrainEngine,1,1,0,2,
54,dispatched,UpdateBrainFlowState,1,1,10,0,
55,accepted,UpdateBrainFlowState,1,1,9,2,
55,dispatched,UpdateBrainEngine,3,1,0,0,
56,accepted,UpdateMapperPre,1,1,0,1,
56,dispatched,UpdateBrainEngine,3,2,0,0,
57,accepted,UpdateMapperPost,1,1,9,18,
57,dispatched,UpdateMapperPre,1,1,0,0,
58,accepted,UpdateBrainFlowState,1,1,10,2,
58,dispatched,UpdateMapperPost,1,1,9,0,
59,accepted,UpdateMapperPre,1,2,0,1,
59,dispatched,UpdateMapperPre,3,1,0,0,
60,accepted,UpdateMapperPost,1,1,10,18,
60,dispatched,UpdateMapperPost,3,1,25,0,
61,accepted,UpdateBrainFlowState,1,1,11,2,
61,dispatched,UpdateMapperPre,1,2,0,0,
62,accepted,UpdateMapperPre,1,3,0,1,
62,dispatched,UpdateMapperPost,1,1,10,0,
63,accepted,UpdateMapperPost,1,1,11,18,
63,dispatched,UpdateMapperPre,3,2,0,0,
64,accepted,UpdateMapperPost,1,1,15,17,
64,dispatched,UpdateMapperPost,3,2,26,0,
65,accepted,PrefillPifo,1,1,15,0,
65,dispatched,UpdateMapperPost,2,1,9,33,
66,accepted,UpdateRoot,1,1,0,0,
66,dispatched,UpdateMapperPost,4,1,25,1,
67,accepted,CommitMapper,1,0,0,0,
67,dispatched,UpdateMapperPost,2,1,10,34,
68,dispatched,UpdateMapperPost,4,2,26,2,
69,dispatched,UpdateBrainEngine,2,2,0,2,
70,dispatched,UpdateBrainFlowState,2,2,17,1,
71,dispatched,UpdateBrainFlowState,2,2,18,3,
