request_id,flow,flow_name,push_cycle,pop_cycle,control_pop_cycle,added_delay_cycles
663,3,Tenant_02_A,1805,2007,2007,0
667,3,Tenant_02_A,1816,3056,2019,1037
671,3,Tenant_02_A,1827,3065,2031,1034
675,3,Tenant_02_A,1838,3083,2049,1034
679,3,Tenant_02_A,1849,3101,2067,1034
683,3,Tenant_02_A,1860,3119,2085,1034
687,3,Tenant_02_A,1870,3137,2103,1034
691,3,Tenant_02_A,1881,3155,2121,1034
695,3,Tenant_02_A,1892,3173,2139,1034
699,3,Tenant_02_A,1903,3191,2157,1034
703,3,Tenant_02_A,1914,3209,2175,1034
707,3,Tenant_02_A,1925,3227,2193,1034
711,3,Tenant_02_A,1936,3245,2211,1034
715,3,Tenant_02_A,1947,3263,2229,1034
719,3,Tenant_02_A,1958,3281,2247,1034
723,3,Tenant_02_A,1969,3299,2265,1034
727,3,Tenant_02_A,1980,3317,2283,1034
731,3,Tenant_02_A,1990,3335,2301,1034
737,3,Tenant_02_A,2005,3353,2319,1034
743,3,Tenant_02_A,2021,3371,2337,1034
749,3,Tenant_02_A,2038,3389,2355,1034
755,3,Tenant_02_A,2054,3407,2373,1034
761,3,Tenant_02_A,2070,3425,2391,1034
767,3,Tenant_02_A,2087,3443,2409,1034
773,3,Tenant_02_A,2103,3461,2427,1034
779,3,Tenant_02_A,2120,3479,2445,1034
785,3,Tenant_02_A,2136,3497,2463,1034
791,3,Tenant_02_A,2152,3515,2481,1034
797,3,Tenant_02_A,2169,3533,2499,1034
803,3,Tenant_02_A,2185,3551,2517,1034
809,3,Tenant_02_A,2201,3569,2535,1034
815,3,Tenant_02_A,2218,3587,2553,1034
821,3,Tenant_02_A,2234,3605,2571,1034
827,3,Tenant_02_A,2250,3623,2589,1034
833,3,Tenant_02_A,2267,3641,2607,1034
839,3,Tenant_02_A,2283,3659,2625,1034
845,3,Tenant_02_A,2300,3677,2643,1034
851,3,Tenant_02_A,2316,3695,2661,1034
857,3,Tenant_02_A,2332,3713,2679,1034
863,3,Tenant_02_A,2349,3731,2697,1034
869,3,Tenant_02_A,2365,3749,2715,1034
875,3,Tenant_02_A,2381,3767,2733,1034
881,3,Tenant_02_A,2398,3785,2751,1034
887,3,Tenant_02_A,2414,3803,2769,1034
893,3,Tenant_02_A,2430,3821,2787,1034
899,3,Tenant_02_A,2447,3839,2805,1034
905,3,Tenant_02_A,2463,3857,2823,1034
911,3,Tenant_02_A,2480,3875,2841,1034
917,3,Tenant_02_A,2496,3893,2859,1034
923,3,Tenant_02_A,2512,3911,2877,1034
929,3,Tenant_02_A,2529,3929,2895,1034
935,3,Tenant_02_A,2545,3947,2913,1034
941,3,Tenant_02_A,2561,3965,2931,1034
947,3,Tenant_02_A,2578,3983,2949,1034
953,3,Tenant_02_A,2594,4001,2967,1034
959,3,Tenant_02_A,2610,4019,2985,1034
965,3,Tenant_02_A,2627,4037,3003,1034
971,3,Tenant_02_A,2643,4055,3021,1034
977,3,Tenant_02_A,2660,4073,3039,1034
983,3,Tenant_02_A,2676,4091,3057,1034
989,3,Tenant_02_A,2692,4109,3075,1034
995,3,Tenant_02_A,2709,4127,3093,1034
1001,3,Tenant_02_A,2725,4145,3111,1034
1007,3,Tenant_02_A,2741,4163,3129,1034
1013,3,Tenant_02_A,2758,4181,3147,1034
1019,3,Tenant_02_A,2774,4199,3165,1034
1025,3,Tenant_02_A,2790,4217,3183,1034
1031,3,Tenant_02_A,2807,4235,3201,1034
1037,3,Tenant_02_A,2823,4253,3219,1034
1043,3,Tenant_02_A,2840,4271,3237,1034
1049,3,Tenant_02_A,2856,4289,3255,1034
1055,3,Tenant_02_A,2872,4307,3273,1034
1061,3,Tenant_02_A,2889,4325,3291,1034
1067,3,Tenant_02_A,2905,4343,3309,1034
1073,3,Tenant_02_A,2921,4361,3327,1034
1079,3,Tenant_02_A,2938,4379,3345,1034
1085,3,Tenant_02_A,2954,4397,3363,1034
1091,3,Tenant_02_A,2970,4415,3381,1034
1097,3,Tenant_02_A,2987,4433,3399,1034
1103,3,Tenant_02_A,3003,4451,3417,1034
1109,3,Tenant_02_A,3020,4469,3435,1034
1115,3,Tenant_02_A,3036,4487,3453,1034
1121,3,Tenant_02_A,3052,4505,3471,1034
1127,3,Tenant_02_A,3069,4523,3489,1034
1133,3,Tenant_02_A,3085,4541,3507,1034
1139,3,Tenant_02_A,3101,4559,3525,1034
1145,3,Tenant_02_A,3118,4577,3543,1034
1151,3,Tenant_02_A,3134,4595,3561,1034
1157,3,Tenant_02_A,3150,4613,3579,1034
1163,3,Tenant_02_A,3167,4631,3597,1034
1169,3,Tenant_02_A,3183,4649,3615,1034
1175,3,Tenant_02_A,3200,4667,3633,1034
1181,3,Tenant_02_A,3216,4685,3651,1034
1187,3,Tenant_02_A,3232,4703,3669,1034
1193,3,Tenant_02_A,3249,4721,3687,1034
1199,3,Tenant_02_A,3265,4739,3705,1034
1205,3,Tenant_02_A,3281,4757,3723,1034
1211,3,Tenant_02_A,3298,4775,3741,1034
1217,3,Tenant_02_A,3314,4793,3759,1034
1223,3,Tenant_02_A,3330,4811,3777,1034
1229,3,Tenant_02_A,3347,4829,3795,1034
1235,3,Tenant_02_A,3363,4847,3813,1034
1241,3,Tenant_02_A,3380,4865,3831,1034
1247,3,Tenant_02_A,3396,4883,3849,1034
1253,3,Tenant_02_A,3412,4901,3867,1034
1259,3,Tenant_02_A,3429,4919,3885,1034
1265,3,Tenant_02_A,3445,4937,3903,1034
1271,3,Tenant_02_A,3461,4955,3921,1034
1277,3,Tenant_02_A,3478,4973,3939,1034
1283,3,Tenant_02_A,3494,4991,3957,1034
1289,3,Tenant_02_A,3510,5009,3975,1034
1295,3,Tenant_02_A,3527,5027,3993,1034
1301,3,Tenant_02_A,3543,5045,4011,1034
1307,3,Tenant_02_A,3560,5063,4029,1034
1313,3,Tenant_02_A,3576,5081,4047,1034
1319,3,Tenant_02_A,3592,5099,4065,1034
1325,3,Tenant_02_A,3609,5117,4083,1034
1331,3,Tenant_02_A,3625,5135,4101,1034
1337,3,Tenant_02_A,3641,5153,4119,1034
1343,3,Tenant_02_A,3658,5171,4137,1034
1349,3,Tenant_02_A,3674,5189,4155,1034
1355,3,Tenant_02_A,3690,5207,4173,1034
1361,3,Tenant_02_A,3707,5225,4191,1034
1367,3,Tenant_02_A,3723,5243,4209,1034
1373,3,Tenant_02_A,3740,5261,4227,1034
1379,3,Tenant_02_A,3756,5279,4245,1034
1385,3,Tenant_02_A,3772,5297,4263,1034
1391,3,Tenant_02_A,3789,5315,4281,1034
1397,3,Tenant_02_A,3805,5333,4299,1034
1403,3,Tenant_02_A,3821,5351,4317,1034
1409,3,Tenant_02_A,3838,5369,4335,1034
1415,3,Tenant_02_A,3854,5387,4353,1034
1421,3,Tenant_02_A,3870,5405,4371,1034
1427,3,Tenant_02_A,3887,5423,4389,1034
1433,3,Tenant_02_A,3903,5441,4407,1034
1439,3,Tenant_02_A,3920,5459,4425,1034
1445,3,Tenant_02_A,3936,5477,4443,1034
1451,3,Tenant_02_A,3952,5495,4461,1034
1457,3,Tenant_02_A,3969,5513,4479,1034
1463,3,Tenant_02_A,3985,5531,4497,1034
1469,3,Tenant_02_A,4001,5549,4515,1034
1475,3,Tenant_02_A,4018,5567,4533,1034
1481,3,Tenant_02_A,4034,5585,4551,1034
1487,3,Tenant_02_A,4050,5603,4569,1034
1493,3,Tenant_02_A,4067,5621,4587,1034
1499,3,Tenant_02_A,4083,5639,4605,1034
1505,3,Tenant_02_A,4100,5657,4623,1034
1511,3,Tenant_02_A,4116,5675,4641,1034
1517,3,Tenant_02_A,4132,5693,4659,1034
1523,3,Tenant_02_A,4149,5711,4677,1034
1529,3,Tenant_02_A,4165,5729,4695,1034
1535,3,Tenant_02_A,4181,5747,4713,1034
1541,3,Tenant_02_A,4198,5765,4731,1034
1547,3,Tenant_02_A,4214,5783,4749,1034
1553,3,Tenant_02_A,4230,5801,4767,1034
1559,3,Tenant_02_A,4247,5819,4785,1034
1565,3,Tenant_02_A,4263,5837,4803,1034
1571,3,Tenant_02_A,4280,5855,4821,1034
1577,3,Tenant_02_A,4296,5873,4839,1034
1583,3,Tenant_02_A,4312,5891,4857,1034
1589,3,Tenant_02_A,4329,5909,4875,1034
