cycle,request_id,global_flow_id,size_bytes
2741,1007,3,48
2744,1008,4,48
2747,1009,5,48
2750,1010,6,48
2753,1011,1,48
2756,1012,2,48
2758,1013,3,48
2761,1014,4,48
2764,1015,5,48
2767,1016,6,48
2769,1017,1,48
2772,1018,2,48
2774,1019,3,48
2777,1020,4,48
2780,1021,5,48
2783,1022,6,48
2785,1023,1,48
2788,1024,2,48
2790,1025,3,48
2793,1026,4,48
2796,1027,5,48
2799,1028,6,48
2802,1029,1,48
2805,1030,2,48
2807,1031,3,48
2810,1032,4,48
2813,1033,5,48
2816,1034,6,48
2818,1035,1,48
2821,1036,2,48
2823,1037,3,48
2826,1038,4,48
2829,1039,5,48
2832,1040,6,48
2835,1041,1,48
2838,1042,2,48
2840,1043,3,48
2843,1044,4,48
2846,1045,5,48
2849,1046,6,48
2851,1047,1,48
2854,1048,2,48
2856,1049,3,48
2859,1050,4,48
2862,1051,5,48
2865,1052,6,48
2867,1053,1,48
2870,1054,2,48
2872,1055,3,48
2875,1056,4,48
2878,1057,5,48
2881,1058,6,48
2884,1059,1,48
2887,1060,2,48
2889,1061,3,48
2892,1062,4,48
2895,1063,5,48
2898,1064,6,48
2900,1065,1,48
2903,1066,2,48
2905,1067,3,48
2908,1068,4,48
2911,1069,5,48
2914,1070,6,48
2916,1071,1,48
2919,1072,2,48
2921,1073,3,48
2924,1074,4,48
2927,1075,5,48
2930,1076,6,48
2933,1077,1,48
2936,1078,2,48
2938,1079,3,48
2941,1080,4,48
2944,1081,5,48
2947,1082,6,48
2949,1083,1,48
2952,1084,2,48
2954,1085,3,48
2957,1086,4,48
2960,1087,5,48
2963,1088,6,48
2965,1089,1,48
2968,1090,2,48
2970,1091,3,48
2973,1092,4,48
2976,1093,5,48
2979,1094,6,48
2982,1095,1,48
2985,1096,2,48
2987,1097,3,48
2990,1098,4,48
2993,1099,5,48
2996,1100,6,48
2998,1101,1,48
3001,1102,2,48
3003,1103,3,48
3006,1104,4,48
3009,1105,5,48
3012,1106,6,48
3015,1107,1,48
3018,1108,2,48
3020,1109,3,48
3023,1110,4,48
3026,1111,5,48
3029,1112,6,48
3031,1113,1,48
3034,1114,2,48
3036,1115,3,48
3039,1116,4,48
3042,1117,5,48
3045,1118,6,48
3047,1119,1,48
3050,1120,2,48
3052,1121,3,48
3055,1122,4,48
3058,1123,5,48
3061,1124,6,48
3064,1125,1,48
3067,1126,2,48
3069,1127,3,48
3072,1128,4,48
3075,1129,5,48
3078,1130,6,48
3080,1131,1,48
3083,1132,2,48
3085,1133,3,48
3088,1134,4,48
3091,1135,5,48
3094,1136,6,48
3096,1137,1,48
3099,1138,2,48
3101,1139,3,48
3104,1140,4,48
3107,1141,5,48
3110,1142,6,48
3113,1143,1,48
3116,1144,2,48
3118,1145,3,48
3121,1146,4,48
3124,1147,5,48
3127,1148,6,48
3129,1149,1,48
3132,1150,2,48
3134,1151,3,48
3137,1152,4,48
3140,1153,5,48
3143,1154,6,48
3145,1155,1,48
3148,1156,2,48
3150,1157,3,48
3153,1158,4,48
3156,1159,5,48
3159,1160,6,48
3162,1161,1,48
3165,1162,2,48
3167,1163,3,48
3170,1164,4,48
3173,1165,5,48
3176,1166,6,48
3178,1167,1,48
3181,1168,2,48
3183,1169,3,48
3186,1170,4,48
3189,1171,5,48
3192,1172,6,48
3195,1173,1,48
3198,1174,2,48
3200,1175,3,48
3203,1176,4,48
3206,1177,5,48
3209,1178,6,48
3211,1179,1,48
3214,1180,2,48
3216,1181,3,48
3219,1182,4,48
3222,1183,5,48
3225,1184,6,48
3227,1185,1,48
3230,1186,2,48
3232,1187,3,48
3235,1188,4,48
3238,1189,5,48
3241,1190,6,48
3244,1191,1,48
3247,1192,2,48
3249,1193,3,48
3252,1194,4,48
3255,1195,5,48
3258,1196,6,48
3260,1197,1,48
3263,1198,2,48
3265,1199,3,48
3268,1200,4,48
3271,1201,5,48
3274,1202,6,48
3276,1203,1,48
3279,1204,2,48
3281,1205,3,48
3284,1206,4,48
3287,1207,5,48
3290,1208,6,48
3293,1209,1,48
3296,1210,2,48
3298,1211,3,48
3301,1212,4,48
3304,1213,5,48
3307,1214,6,48
3309,1215,1,48
3312,1216,2,48
3314,1217,3,48
3317,1218,4,48
3320,1219,5,48
3323,1220,6,48
3325,1221,1,48
3328,1222,2,48
3330,1223,3,48
3333,1224,4,48
3336,1225,5,48
3339,1226,6,48
3342,1227,1,48
3345,1228,2,48
3347,1229,3,48
3350,1230,4,48
3353,1231,5,48
3356,1232,6,48
3358,1233,1,48
3361,1234,2,48
3363,1235,3,48
3366,1236,4,48
3369,1237,5,48
3372,1238,6,48
3375,1239,1,48
3378,1240,2,48
3380,1241,3,48
3383,1242,4,48
3386,1243,5,48
3389,1244,6,48
3391,1245,1,48
3394,1246,2,48
3396,1247,3,48
3399,1248,4,48
3402,1249,5,48
3405,1250,6,48
3407,1251,1,48
3410,1252,2,48
3412,1253,3,48
3415,1254,4,48
3418,1255,5,48
3421,1256,6,48
3424,1257,1,48
3427,1258,2,48
3429,1259,3,48
3432,1260,4,48
3435,1261,5,48
3438,1262,6,48
3440,1263,1,48
3443,1264,2,48
3445,1265,3,48
3448,1266,4,48
3451,1267,5,48
3454,1268,6,48
3456,1269,1,48
3459,1270,2,48
3461,1271,3,48
3464,1272,4,48
3467,1273,5,48
3470,1274,6,48
3473,1275,1,48
3476,1276,2,48
3478,1277,3,48
3481,1278,4,48
3484,1279,5,48
3487,1280,6,48
3489,1281,1,48
