cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
2001,accepted,UpdateRankQuantum,1,1,5,120,
2002,accepted,UpdateBrainEngine,2,5,0,2,
2003,accepted,UpdateRankGroup,1,1,9,5,
2003,dispatched,UpdateRankQuantum,1,1,5,120,
2004,accepted,UpdateBrainEngine,3,9,0,3,
2004,dispatched,UpdateBrainEngine,2,5,0,2,
2005,accepted,UpdateBrainFlowState,2,5,265,1,
2005,dispatched,UpdateRankGroup,1,1,9,5,
2006,accepted,UpdateRankGroup,1,1,10,5,
2006,dispatched,UpdateBrainEngine,3,9,0,3,
2007,accepted,UpdateBrainEngine,3,10,0,3,
2007,dispatched,UpdateBrainFlowState,2,5,265,1,
2008,accepted,UpdateBrainFlowState,2,5,266,2,
2008,dispatched,UpdateRankGroup,1,1,10,5,
2009,accepted,UpdateMapperPre,1,9,0,1,
2009,dispatched,UpdateBrainEngine,3,10,0,3,
2010,accepted,UpdateMapperPost,1,1,137,261,
2010,dispatched,UpdateBrainFlowState,2,5,266,2,
2011,accepted,UpdateMapperPre,2,9,0,5,
2011,dispatched,UpdateMapperPre,1,9,0,1,
2012,accepted,UpdateMapperPost,2,5,265,393,
2012,dispatched,UpdateMapperPost,1,1,137,261,
2013,accepted,UpdateMapperPre,3,9,0,9,
2013,dispatched,UpdateMapperPre,2,9,0,5,
2014,accepted,UpdateMapperPost,3,9,393,9,
2014,dispatched,UpdateMapperPost,2,5,265,393,
2015,accepted,UpdateMapperPre,1,10,0,1,
2015,dispatched,UpdateMapperPre,3,9,0,9,
2016,accepted,UpdateMapperPost,1,1,138,261,
2016,dispatched,UpdateMapperPost,3,9,393,9,
2017,accepted,UpdateMapperPre,2,10,0,5,
2017,dispatched,UpdateMapperPre,1,10,0,1,
2018,accepted,UpdateMapperPost,2,5,266,394,
2018,dispatched,UpdateMapperPost,1,1,138,261,
2019,accepted,UpdateMapperPre,3,10,0,10,
2019,dispatched,UpdateMapperPre,2,10,0,5,
2020,accepted,UpdateMapperPost,3,10,394,10,
2020,dispatched,UpdateMapperPost,2,5,266,394,
2021,dispatched,UpdateMapperPre,3,10,0,10,
2022,dispatched,UpdateMapperPost,3,10,394,10,
2030,accepted,CommitMapper,1,0,0,0,
2032,dispatched,CommitMapper,1,0,0,0,
2032,committed,CommitMapper,1,0,0,0,
2033,replayed,UpdateMapperPre,1,9,0,1,
2034,replayed,UpdateMapperPost,1,1,137,261,
2035,replayed,UpdateMapperPre,2,9,0,5,
2036,replayed,UpdateMapperPost,2,5,265,393,
2037,replayed,UpdateMapperPre,3,9,0,9,
2038,replayed,UpdateMapperPost,3,9,393,9,
2039,replayed,UpdateMapperPre,1,10,0,1,
2040,replayed,UpdateMapperPost,1,1,138,261,
2041,replayed,UpdateMapperPre,2,10,0,5,
2042,replayed,UpdateMapperPost,2,5,266,394,
2043,replayed,UpdateMapperPre,3,10,0,10,
2044,replayed,UpdateMapperPost,3,10,394,10,
