request_id,flow,flow_name,push_cycle,pop_cycle,control_pop_cycle,added_delay_cycles
675,3,Tenant_02_A,1838,2031,2031,0
707,3,Tenant_02_A,1925,2127,2127,0
737,3,Tenant_02_A,2005,2223,2223,0
771,3,Tenant_02_A,2098,2325,2325,0
805,3,Tenant_02_A,2190,2427,2427,0
839,3,Tenant_02_A,2283,2529,2529,0
873,3,Tenant_02_A,2376,2631,2631,0
907,3,Tenant_02_A,2469,2733,2733,0
941,3,Tenant_02_A,2561,2835,2835,0
975,3,Tenant_02_A,2654,2937,2937,0
1009,3,Tenant_02_A,2747,3039,3039,0
1043,3,Tenant_02_A,2840,3141,3141,0
1077,3,Tenant_02_A,2932,3243,3243,0
1111,3,Tenant_02_A,3025,3345,3345,0
1145,3,Tenant_02_A,3118,3447,3447,0
1179,3,Tenant_02_A,3210,3549,3549,0
1213,3,Tenant_02_A,3303,3651,3651,0
1247,3,Tenant_02_A,3396,3753,3753,0
1281,3,Tenant_02_A,3489,3855,3855,0
1315,3,Tenant_02_A,3581,3957,3957,0
1349,3,Tenant_02_A,3674,4059,4059,0
1383,3,Tenant_02_A,3767,4161,4161,0
1417,3,Tenant_02_A,3860,4263,4263,0
1451,3,Tenant_02_A,3952,4365,4365,0
1485,3,Tenant_02_A,4045,4467,4467,0
1519,3,Tenant_02_A,4138,4569,4569,0
1553,3,Tenant_02_A,4230,4671,4671,0
1587,3,Tenant_02_A,4323,4773,4773,0
1621,3,Tenant_02_A,4416,4875,4875,0
1655,3,Tenant_02_A,4509,4977,4977,0
1689,3,Tenant_02_A,4601,5079,5079,0
1723,3,Tenant_02_A,4694,5181,5181,0
1757,3,Tenant_02_A,4787,5283,5283,0
1791,3,Tenant_02_A,4880,5385,5385,0
1825,3,Tenant_02_A,4972,5487,5487,0
1859,3,Tenant_02_A,5065,5589,5589,0
1893,3,Tenant_02_A,5158,5691,5691,0
1927,3,Tenant_02_A,5250,5793,5793,0
1961,3,Tenant_02_A,5343,5895,5895,0
1995,3,Tenant_02_A,5436,5997,5997,0
2029,3,Tenant_02_A,5529,6099,6099,0
2063,3,Tenant_02_A,5621,6201,6201,0
2097,3,Tenant_02_A,5714,6303,6303,0
2131,3,Tenant_02_A,5807,6405,6405,0
2165,3,Tenant_02_A,5900,6507,6507,0
2199,3,Tenant_02_A,5992,6609,6609,0
2233,3,Tenant_02_A,6085,6711,6711,0
2267,3,Tenant_02_A,6178,6813,6813,0
2301,3,Tenant_02_A,6270,6915,6915,0
2335,3,Tenant_02_A,6363,7017,7017,0
2369,3,Tenant_02_A,6456,7119,7119,0
2403,3,Tenant_02_A,6549,7221,7221,0
2437,3,Tenant_02_A,6641,7323,7323,0
2471,3,Tenant_02_A,6734,7425,7425,0
2505,3,Tenant_02_A,6827,7527,7527,0
2539,3,Tenant_02_A,6920,7629,7629,0
2573,3,Tenant_02_A,7012,7731,7731,0
2607,3,Tenant_02_A,7105,7833,7833,0
2641,3,Tenant_02_A,7198,7935,7935,0
2675,3,Tenant_02_A,7290,8037,8037,0
2709,3,Tenant_02_A,7383,8139,8139,0
2743,3,Tenant_02_A,7476,8241,8241,0
2777,3,Tenant_02_A,7569,8343,8343,0
2811,3,Tenant_02_A,7661,8445,8445,0
2845,3,Tenant_02_A,7754,8547,8547,0
2879,3,Tenant_02_A,7847,8649,8649,0
2913,3,Tenant_02_A,7940,8751,8751,0
2947,3,Tenant_02_A,8032,8853,8853,0
2981,3,Tenant_02_A,8125,8955,8955,0
3015,3,Tenant_02_A,8218,9057,9057,0
3049,3,Tenant_02_A,8310,9159,9159,0
3083,3,Tenant_02_A,8403,9261,9261,0
3117,3,Tenant_02_A,8496,9363,9363,0
3151,3,Tenant_02_A,8589,9465,9465,0
3185,3,Tenant_02_A,8681,9567,9567,0
3219,3,Tenant_02_A,8774,9669,9669,0
3253,3,Tenant_02_A,8867,9771,9771,0
3287,3,Tenant_02_A,8960,9873,9873,0
3321,3,Tenant_02_A,9052,9975,9975,0
3355,3,Tenant_02_A,9145,10077,10077,0
3389,3,Tenant_02_A,9238,10179,10179,0
3423,3,Tenant_02_A,9330,10281,10281,0
3457,3,Tenant_02_A,9423,10383,10383,0
3491,3,Tenant_02_A,9516,10485,10485,0
3525,3,Tenant_02_A,9609,10587,10587,0
3559,3,Tenant_02_A,9701,10689,10689,0
3593,3,Tenant_02_A,9794,10791,10791,0
3627,3,Tenant_02_A,9887,10893,10893,0
3661,3,Tenant_02_A,9980,10992,10992,0
