cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
6611,committed,CommitMapper,1,0,0,0,
6612,replayed,UpdateMapperPre,1,1,0,0,
6613,replayed,UpdateMapperPost,1,1,9,0,
6614,replayed,UpdateMapperPre,3,1,0,0,
6615,replayed,UpdateMapperPost,3,1,25,0,
6616,replayed,UpdateMapperPre,1,2,0,0,
6617,replayed,UpdateMapperPost,1,1,10,0,
6618,replayed,UpdateMapperPre,3,2,0,0,
6619,replayed,UpdateMapperPost,3,2,26,0,
6620,replayed,UpdateMapperPost,2,1,9,33,
6621,replayed,UpdateMapperPost,4,1,25,1,
6622,replayed,UpdateMapperPost,2,1,10,34,
6623,replayed,UpdateMapperPost,4,2,26,2,
6632,replayed,UpdateMapperPre,2,1,0,2,
6633,replayed,UpdateMapperPost,2,2,17,35,
6634,replayed,UpdateMapperPre,4,1,0,3,
6635,replayed,UpdateMapperPost,4,3,33,1,
6636,replayed,UpdateMapperPre,2,2,0,2,
6637,replayed,UpdateMapperPost,2,2,18,25,
6638,replayed,UpdateMapperPre,3,2,0,1,
6639,replayed,UpdateMapperPost,3,1,26,36,
6640,replayed,UpdateMapperPre,4,2,0,4,
6641,replayed,UpdateMapperPost,4,4,34,2,
6642,replayed,UpdateMapperPre,2,3,0,2,
6643,replayed,UpdateMapperPost,2,2,19,25,
6644,replayed,UpdateMapperPre,3,3,0,1,
6645,replayed,UpdateMapperPost,3,1,27,37,
6646,replayed,UpdateMapperPre,4,3,0,5,
6647,replayed,UpdateMapperPost,4,5,35,3,
6650,replayed,UpdateMapperPre,1,1,0,1,
6651,replayed,UpdateMapperPost,1,1,9,18,
6653,replayed,UpdateMapperPre,1,2,0,1,
6654,replayed,UpdateMapperPost,1,1,10,18,
6656,replayed,UpdateMapperPre,1,3,0,1,
6657,replayed,UpdateMapperPost,1,1,11,18,
6658,replayed,UpdateMapperPost,1,1,15,17,
6662,accepted,GuardDrain,2,1,0,0,
6663,accepted,GuardDrain,4,1,0,0,
6664,accepted,GuardDrain,4,2,0,0,
6665,accepted,UpdateBrainEngine,2,1,0,0,
6666,accepted,UpdateBrainFlowState,2,1,9,0,
6667,accepted,UpdateBrainFlowState,2,1,10,0,
6668,accepted,UpdateBrainEngine,4,1,0,0,
6669,accepted,UpdateBrainEngine,4,2,0,0,
6670,accepted,UpdateMapperPost,2,1,9,0,
6671,accepted,UpdateMapperPost,4,1,25,0,
6672,accepted,UpdateMapperPost,2,1,10,0,
6673,accepted,UpdateMapperPost,4,2,26,0,
6674,accepted,UpdateBrainState,2,1,0,0,
6675,accepted,UpdateBrainState,4,1,0,0,
6676,accepted,UpdateBrainState,4,2,0,0,
6677,accepted,UpdateMapperPre,1,1,0,0,
6678,accepted,UpdateMapperPre,1,2,0,0,
6679,accepted,UpdateMapperPre,1,3,0,0,
6680,accepted,UpdateRoot,2,2,0,0,
6681,accepted,CommitMapper,1,0,0,0,
8128,dispatched,GuardDrain,2,1,0,0,
8129,dispatched,GuardDrain,4,1,0,0,
8132,dispatched,GuardDrain,4,2,0,0,
8133,dispatched,UpdateBrainEngine,2,1,0,0,
8134,dispatched,UpdateBrainFlowState,2,1,9,0,
8135,dispatched,UpdateBrainFlowState,2,1,10,0,
8136,dispatched,UpdateBrainEngine,4,1,0,0,
8137,dispatched,UpdateBrainEngine,4,2,0,0,
8138,dispatched,UpdateMapperPost,2,1,9,0,
8139,dispatched,UpdateMapperPost,4,1,25,0,
8140,dispatched,UpdateMapperPost,2,1,10,0,
8141,dispatched,UpdateMapperPost,4,2,26,0,
8142,dispatched,UpdateBrainState,2,1,0,0,
8143,dispatched,UpdateBrainState,4,1,0,0,
8144,dispatched,UpdateBrainState,4,2,0,0,
8145,dispatched,UpdateMapperPre,1,1,0,0,
8146,dispatched,UpdateMapperPre,1,2,0,0,
8147,dispatched,UpdateMapperPre,1,3,0,0,
8148,dispatched,UpdateRoot,2,2,0,0,
8149,dispatched,CommitMapper,1,0,0,0,
8149,committed,CommitMapper,1,0,0,0,
8150,replayed,UpdateMapperPost,2,1,9,0,
8151,replayed,UpdateMapperPost,4,1,25,0,
8152,replayed,UpdateMapperPost,2,1,10,0,
8153,replayed,UpdateMapperPost,4,2,26,0,
8157,replayed,UpdateMapperPre,1,1,0,0,
8158,replayed,UpdateMapperPre,1,2,0,0,
8159,replayed,UpdateMapperPre,1,3,0,0,
8162,accepted,ClearPifoEngine,1,0,0,0,
8163,accepted,UpdateBrainEngine,1,1,0,0,
8164,accepted,UpdateBrainFlowState,1,1,9,0,
8164,dispatched,ClearPifoEngine,1,0,0,0,
8165,accepted,UpdateMapperPost,1,1,9,0,
8165,dispatched,UpdateBrainEngine,1,1,0,0,
8166,accepted,UpdateBrainFlowState,1,1,10,0,
8166,dispatched,UpdateBrainFlowState,1,1,9,0,
8167,accepted,UpdateMapperPost,1,1,10,0,
8167,dispatched,UpdateMapperPost,1,1,9,0,
8168,accepted,UpdateBrainFlowState,1,1,11,0,
8168,dispatched,UpdateBrainFlowState,1,1,10,0,
8169,accepted,UpdateMapperPost,1,1,11,0,
8169,dispatched,UpdateMapperPost,1,1,10,0,
8170,accepted,UpdateMapperPost,1,1,15,0,
8170,dispatched,UpdateBrainFlowState,1,1,11,0,
8171,accepted,UpdateBrainState,1,1,0,0,
8171,dispatched,UpdateMapperPost,1,1,11,0,
8172,accepted,CommitMapper,1,0,0,0,
8172,dispatched,UpdateMapperPost,1,1,15,0,
8173,dispatched,UpdateBrainState,1,1,0,0,
8174,dispatched,CommitMapper,1,0,0,0,
8174,committed,CommitMapper,1,0,0,0,
8175,replayed,UpdateMapperPost,1,1,9,0,
8177,replayed,UpdateMapperPost,1,1,10,0,
8179,replayed,UpdateMapperPost,1,1,11,0,
8180,replayed,UpdateMapperPost,1,1,15,0,
