window_start_cycle,window_end_cycle,time_relative_to_start,total_bytes_per_cycle,total_link_fraction,flow_1_bytes_per_cycle,flow_2_bytes_per_cycle,flow_1_link_fraction,flow_2_link_fraction
393,713,-48,35.1732701151,0.549582345549,17.6976957999,17.4755743152,0.276526496874,0.273055848675
401,721,-40,35.0921273268,0.548314489482,17.6563520342,17.4357752927,0.275880500534,0.272433988948
409,729,-32,35.035473768,0.547429277625,17.629328027,17.406145741,0.275458250423,0.271971027203
417,737,-24,35.0064611966,0.546975956197,17.6208661241,17.3855950725,0.275326033189,0.271649923008
425,745,-16,35.002922802,0.546920668781,17.6300192449,17.372903557,0.275469050702,0.271451618079
433,753,-8,35.0213444358,0.547208506809,17.6546127612,17.3667316745,0.275853324394,0.271355182414
441,761,0,35.059779724,0.547809058187,17.6931629365,17.3666167875,0.276455670883,0.271353387304
449,769,8,35.1114644623,0.548616632224,17.7418636866,17.3696007758,0.277216620103,0.271400012121
457,777,16,35.1729436877,0.54957724512,17.7992113826,17.3737323051,0.278112677852,0.271464567267
465,785,24,35.2456306698,0.550712979215,17.865736957,17.3798937128,0.279152139953,0.271560839263
473,793,32,35.3327360825,0.552074001289,17.9416430712,17.3910930113,0.280338172988,0.271735828301
481,801,40,35.4354834565,0.553679429008,18.0290981966,17.4063852599,0.281704659322,0.271974769686
489,809,48,35.5507950803,0.55548117313,18.1262780759,17.4245170044,0.283223094936,0.272258078193
497,817,56,35.6747836184,0.557418494037,18.2280812038,17.4467024146,0.28481376881,0.272604725228
505,825,64,35.806480129,0.559476252016,18.3317507336,17.4747293954,0.286433605213,0.273042646804
513,833,72,35.9426185718,0.561603415184,18.4354522795,17.5071662923,0.288053941868,0.273549473317
521,841,80,36.080010952,0.563750171125,18.5361142678,17.5438966842,0.289626785434,0.274123385691
529,849,88,36.2187369411,0.565917764704,18.6330957075,17.5856412335,0.29114212043,0.274775644274
537,857,96,36.3640264269,0.568187912921,18.7285462544,17.6354801725,0.292633535226,0.275554377695
545,865,104,36.5154980386,0.570554656853,18.821102635,17.6943954036,0.294079728672,0.276474928181
553,873,112,36.6693345682,0.572958352628,18.9078471668,17.7614874015,0.295435111981,0.277523240648
561,881,120,36.8217478577,0.575339810276,18.9871703433,17.8345775144,0.296674536614,0.278665273662
569,889,128,36.9694248936,0.577647263962,19.0564095115,17.9130153821,0.297756398618,0.279890865345
577,897,136,37.107816352,0.579809630499,19.1143672447,17.9934491072,0.298661988199,0.2811476423
585,905,144,37.2305004992,0.5817265703,19.1574026564,18.0730978428,0.299334416506,0.282392153794
593,913,152,37.3345578258,0.583352466028,19.1852462622,18.1493115636,0.299769472847,0.283582993181
601,921,160,37.4170221964,0.584640971819,19.2069723535,18.2100498429,0.300108943023,0.284532028795
609,929,168,37.4726685553,0.585510446177,19.2310511999,18.2416173554,0.300485174998,0.285025271178
617,937,176,37.5034854307,0.585991959855,19.2697304375,18.2337549932,0.301089538086,0.284902421769
625,945,184,37.5057033527,0.586026614886,19.329185432,18.1765179208,0.302018522374,0.284008092512
633,953,192,37.4794248526,0.585616013322,19.4178351207,18.0615897319,0.303403673762,0.28221233956
641,961,200,37.4272537167,0.584800839323,19.5462503419,17.8810033748,0.305410161592,0.279390677731
649,969,208,37.3548741313,0.583669908302,19.7264414486,17.6284326827,0.308225647634,0.275444260667
657,977,216,37.2691486415,0.582330447523,19.969095914,17.3000527275,0.312017123656,0.270313323867
665,985,224,37.1745144895,0.580851788899,20.28148166,16.8930328295,0.316898150937,0.263953637962
673,993,232,37.0736351537,0.579275549276,20.6685626016,16.4050725521,0.322946290649,0.256329258626
681,1001,240,36.9687525845,0.577636759133,21.1316861187,15.8370664658,0.330182595604,0.247454163529
689,1009,248,36.8645088805,0.576007951258,21.6710987545,15.193410126,0.338610918039,0.237397033219
697,1017,256,36.7612786749,0.574394979295,22.2836439936,14.4776346812,0.348181937401,0.226213041895
705,1025,264,36.6584642556,0.572788503993,22.9620338619,13.6964303937,0.358781779092,0.214006724901
713,1033,272,36.5521744275,0.571127725429,23.6956810644,12.8564933631,0.370245016631,0.200882708799
721,1041,280,36.4419699272,0.569405780112,24.4747068764,11.9672630507,0.382417294944,0.186988485168
729,1049,288,36.3278777146,0.56762308929,25.2877685778,11.0401091368,0.395121384027,0.172501705262
737,1057,296,36.2115054809,0.565804773138,26.1225540564,10.0889514245,0.408164907131,0.157639866007
745,1065,304,36.1026412658,0.564103769779,26.9745464516,9.12809481421,0.421477288307,0.142626481472
753,1073,312,36.0076045541,0.562618821157,27.836148219,8.17145633508,0.434939815922,0.127679005236
761,1081,320,35.9236748053,0.561307418832,28.6915390323,7.23213577297,0.448305297379,0.113002121453
769,1089,328,35.8538532188,0.560216456543,29.5293687752,6.3244844436,0.461396387112,0.0988200694312
777,1097,336,35.8029963388,0.559421817794,30.3420478037,5.46094853513,0.474094496933,0.0853273208615
785,1105,344,35.7710459387,0.558922592792,31.1214036624,4.64964227629,0.486271932225,0.072650660567
793,1113,352,35.7555987051,0.558681229767,31.8583416719,3.89725703321,0.497786588623,0.0608946411439
801,1121,360,35.7553062579,0.558676660279,32.545631925,3.20967433292,0.508525498828,0.0501511614518
809,1129,368,35.7712819609,0.558926280639,33.1794518709,2.59183009002,0.518428935482,0.0404973451565
817,1137,376,35.8013008939,0.559395326467,33.7560892203,2.04521167358,0.527438894068,0.0319564323997
825,1145,384,35.8436229181,0.560056608095,34.2727219862,1.57090093188,0.535511281035,0.0245453270607
833,1153,392,35.8986651281,0.560916642626,34.729321681,1.16934344703,0.542645651266,0.0182709913598
841,1161,400,35.9635944444,0.561931163194,35.1256690517,0.83792539268,0.548838578934,0.0130925842606
849,1169,408,36.0359363688,0.563061505763,35.4630987866,0.572837582175,0.554110918541,0.00895058722149
857,1177,416,36.113165167,0.564268205734,35.7443021863,0.368862980654,0.558504721661,0.00576348407273
865,1185,424,36.1931968211,0.56551870033,35.9740090634,0.219187757765,0.562093891615,0.00342480871508
873,1193,432,36.2757079433,0.566807936613,36.1601813329,0.115526610371,0.565002833326,0.00180510328705
881,1201,440,36.3606685106,0.568135445478,36.3101211162,0.050547394348,0.567345642441,0.000789803036688
889,1209,448,36.4477042546,0.569495378979,36.4320414704,0.0156627841791,0.569250647976,0.000244731002799
897,1217,456,36.5331323285,0.570830192633,36.5311424894,0.00198983908088,0.570799101397,3.10912356388e-05
905,1225,464,36.6173815613,0.572146586896,36.6173815613,0,0.572146586896,0
913,1233,472,36.6993799856,0.573427812275,36.6993799856,0,0.573427812275,0
921,1241,480,36.7770344899,0.574641163905,36.7770344899,0,0.574641163905,0
929,1249,488,36.8510025961,0.575796915564,36.8510025961,0,0.575796915564,0
937,1257,496,36.9160716071,0.576813618861,36.9160716071,0,0.576813618861,0
945,1265,504,36.9768050328,0.577762578638,36.9768050328,0,0.577762578638,0
953,1273,512,37.0356468589,0.57868198217,37.0356468589,0,0.57868198217,0
961,1281,520,37.0914216268,0.579553462918,37.0914216268,0,0.579553462918,0
969,1289,528,37.1372097181,0.580268901845,37.1372097181,0,0.580268901845,0
977,1297,536,37.1711681136,0.580799501776,37.1711681136,0,0.580799501776,0
985,1305,544,37.1885663794,0.581071349678,37.1885663794,0,0.581071349678,0
993,1313,552,37.1882254599,0.581066022811,37.1830779459,0.00514751406864,0.580985592904,8.04299073225e-05
1001,1321,560,37.170907119,0.580795423734,37.135147608,0.0357595109953,0.580236681375,0.000558742359301
1009,1329,568,37.1379984322,0.580281225503,37.0241890058,0.113809426406,0.578502953216,0.00177827228759
1017,1337,576,37.0929887696,0.579577949525,36.8318121755,0.261176594114,0.575497065242,0.00408088428304
1025,1345,584,37.0432774995,0.578801210929,36.5439978116,0.499279687908,0.570999965806,0.00780124512356
1033,1353,592,36.9938428193,0.578028794052,36.1486439354,0.845198883953,0.56482256149,0.0132062325618
1041,1361,600,36.9496015318,0.577337523934,35.6362299361,1.31337159567,0.556816092752,0.0205214311824
1049,1369,608,36.9126864253,0.576760725395,34.9975537069,1.91513271839,0.546836776671,0.0299239487248
1057,1377,616,36.8852421322,0.576331908315,34.226118522,2.65912361021,0.534783101906,0.0415488064095
1065,1385,624,36.8646336257,0.576009900402,33.3131876766,3.55144594912,0.520518557447,0.0554913429549
1073,1393,632,36.850449166,0.575788268218,32.2563075595,4.59414160641,0.504004805618,0.0717834626002
1081,1401,640,36.8501998967,0.575784373386,31.0632381357,5.78696176097,0.485363095871,0.0904212775151
1089,1409,648,36.866638514,0.576041226781,29.7407928819,7.12584563202,0.46469988878,0.111341338
1097,1417,656,36.8961218774,0.576501904334,28.2974642332,8.59865764416,0.442147878644,0.13435402569
1105,1425,664,36.9335480441,0.577086688189,26.7451122338,10.1884358103,0.417892378653,0.159194309537
1113,1433,672,36.9794554041,0.577803990689,25.0997197143,11.8797356898,0.392183120536,0.185620870153
1121,1441,680,37.0326416951,0.578635026486,23.377517837,13.6551238581,0.365273716203,0.213361310282
1129,1449,688,37.0885365785,0.579508384039,21.5972227434,15.4913138351,0.337456605365,0.242051778674
1137,1457,696,37.1455630282,0.580399422315,19.780940959,17.3646220691,0.309077202485,0.27132221983
1145,1465,704,37.1982744856,0.581223038838,17.9491681044,19.2491063812,0.280455751632,0.300767287206
1153,1473,712,37.2411118784,0.581892373099,16.1224833552,21.1186285232,0.251913802424,0.329978570675
1161,1481,720,37.2679580501,0.582311844532,14.3230845584,22.9448734917,0.223798196225,0.358513648308
1169,1489,728,37.2737274623,0.582401991599,12.5724686643,24.701258798,0.19644482288,0.385957168719
1177,1497,736,37.256955672,0.582139932375,10.8917505601,26.3652051119,0.170183602501,0.411956329874
1185,1505,744,37.2153133082,0.58148927044,9.29925732842,27.9160559797,0.145300895757,0.436188374683
1193,1513,752,37.147735544,0.580433367876,7.81037007946,29.3373654646,0.122037032491,0.458396335384
1201,1521,760,37.0557848601,0.578996638439,6.43850009785,30.6172847623,0.100601564029,0.47839507441
1209,1529,768,36.9376661419,0.577151033467,5.19427844374,31.7433876982,0.0811606006835,0.495990432784
1217,1537,776,36.7975629222,0.574961920659,4.08741336703,32.7101495551,0.0638658338598,0.511096086799
1225,1545,784,36.6416460654,0.572525719772,3.12338908715,33.5182569782,0.0488029544867,0.523722765285
1233,1553,792,36.4771872871,0.56995605136,2.3040012104,34.1731860767,0.0360000189124,0.533956032448
1241,1561,800,36.3073644058,0.56730256884,1.62755916287,34.6798052429,0.0254306119199,0.54187195692
1249,1569,808,36.1334049853,0.564584452896,1.08864996762,35.0447550177,0.017010155744,0.547574297152
1257,1577,816,35.9625954095,0.561915553273,0.680088947046,35.2825064624,0.0106263897976,0.551289163476
1265,1585,824,35.7986152964,0.559353364007,0.386551289801,35.4120640066,0.00603986390313,0.553313500103
1273,1593,832,35.6430321897,0.556922377965,0.190855883715,35.452176306,0.00298212318304,0.553940254781
1281,1601,840,35.4966126876,0.554634573244,0.0752532409733,35.4213594466,0.00117583189021,0.553458741354
1289,1609,848,35.3623243236,0.552536317556,0.0200394487573,35.3422848748,0.000313116386833,0.552223201169
1297,1617,856,35.2377183133,0.550589348645,0.00137844387243,35.2363398694,2.15381855067e-05,0.550567810459
1305,1625,864,35.1266431565,0.54885379932,0,35.1266431565,0,0.54885379932
1313,1633,872,35.0303120708,0.547348626107,0,35.0303120708,0,0.547348626107
1321,1641,880,34.9517337014,0.546120839084,0,34.9517337014,0,0.546120839084
1329,1649,888,34.8930422363,0.545203784943,0,34.8930422363,0,0.545203784943
1337,1657,896,34.8539434598,0.54459286656,0,34.8539434598,0,0.54459286656
1345,1665,904,34.833600926,0.544275014468,0,34.833600926,0,0.544275014468
1353,1673,912,34.8322636577,0.544254119651,0,34.8322636577,0,0.544254119651
1361,1681,920,34.8492938354,0.544520216177,0,34.8492938354,0,0.544520216177
1369,1689,928,34.8856026357,0.545087541183,0,34.8856026357,0,0.545087541183
1377,1697,936,34.9394785999,0.545929353124,0,34.9394785999,0,0.545929353124
1385,1705,944,35.0061826875,0.546971604493,0,35.0061826875,0,0.546971604493
1393,1713,952,35.0734132609,0.548022082202,0,35.0734132609,0,0.548022082202
1401,1721,960,35.1148809706,0.548670015165,0,35.1148809706,0,0.548670015165
1409,1729,968,35.1046779033,0.548510592239,0,35.1046779033,0,0.548510592239
1417,1737,976,35.0224332052,0.547225518831,0,35.0224332052,0,0.547225518831
1425,1745,984,34.8503269558,0.544536358684,0,34.8503269558,0,0.544536358684
1433,1753,992,34.5681636412,0.540127556893,0,34.5681636412,0,0.540127556893
1441,1761,1000,34.1589205541,0.533733133658,0,34.1589205541,0,0.533733133658
1449,1769,1008,33.6122465853,0.525191352896,0,33.6122465853,0,0.525191352896
1457,1777,1016,32.9196564823,0.514369632537,0,32.9196564823,0,0.514369632537
1465,1785,1024,32.0781249547,0.501220702417,0,32.0781249547,0,0.501220702417
1473,1793,1032,31.0880406986,0.485750635916,0,31.0880406986,0,0.485750635916
1481,1801,1040,29.9560534569,0.468063335264,0,29.9560534569,0,0.468063335264
1489,1809,1048,28.6913250454,0.448301953835,0,28.6913250454,0,0.448301953835
1497,1817,1056,27.3041095936,0.4266267124,0,27.3041095936,0,0.4266267124
1505,1825,1064,25.8081827177,0.403252854963,0,25.8081827177,0,0.403252854963
1513,1833,1072,24.2184312832,0.3784129888,0,24.2184312832,0,0.3784129888
1521,1841,1080,22.5509876469,0.352359181982,0,22.5509876469,0,0.352359181982
1529,1849,1088,20.8282264681,0.325441038564,0,20.8282264681,0,0.325441038564
1537,1857,1096,19.0698266853,0.297966041958,0,19.0698266853,0,0.297966041958
1545,1865,1104,17.2944034661,0.270225054158,0,17.2944034661,0,0.270225054158
1553,1873,1112,15.5209826186,0.242515353416,0,15.5209826186,0,0.242515353416
1561,1881,1120,13.7727780307,0.21519965673,0,13.7727780307,0,0.21519965673
1569,1889,1128,12.0736965318,0.188651508309,0,12.0736965318,0,0.188651508309
1577,1897,1136,10.4418120002,0.163153312503,0,10.4418120002,0,0.163153312503
1585,1905,1144,8.89293687588,0.138952138686,0,8.89293687588,0,0.138952138686
1593,1913,1152,7.44390050184,0.116310945341,0,7.44390050184,0,0.116310945341
1601,1921,1160,6.11083684961,0.0954818257751,0,6.11083684961,0,0.0954818257751
1609,1929,1168,4.90510934229,0.0766423334733,0,4.90510934229,0,0.0766423334733
1617,1937,1176,3.83717988706,0.0599559357354,0,3.83717988706,0,0.0599559357354
1625,1945,1184,2.91280037071,0.0455125057924,0,2.91280037071,0,0.0455125057924
1633,1953,1192,2.13341552721,0.0333346176127,0,2.13341552721,0,0.0333346176127
1641,1961,1200,1.49454684888,0.0233522945137,0,1.49454684888,0,0.0233522945137
1649,1969,1208,0.989552287086,0.0154617544857,0,0.989552287086,0,0.0154617544857
1657,1977,1216,0.608301004722,0.00950470319879,0,0.608301004722,0,0.00950470319879
1665,1985,1224,0.337157211479,0.00526808142935,0,0.337157211479,0,0.00526808142935
1673,1993,1232,0.160454198451,0.0025070968508,0,0.160454198451,0,0.0025070968508
1681,2001,1240,0.0599997512068,0.000937496112606,0,0.0599997512068,0,0.000937496112606
1689,2009,1248,0.0139800870189,0.00021843885967,0,0.0139800870189,0,0.00021843885967
1697,2017,1256,0.000711241658154,1.11131509087e-05,0,0.000711241658154,0,1.11131509087e-05
1705,2025,1264,0,0,0,0,0,0
