cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
1001,accepted,UpdateBrainEngine,1,2,0,2,
1002,accepted,UpdateBrainFlowState,1,2,9,1,
1003,accepted,UpdateBrainFlowState,1,2,10,3,
1003,dispatched,UpdateBrainEngine,1,2,0,2,
1004,accepted,UpdateBrainFlowState,1,2,11,3,
1004,dispatched,UpdateBrainFlowState,1,2,9,1,
1005,accepted,UpdateBrainEngine,2,1,0,1,
1005,dispatched,UpdateBrainFlowState,1,2,10,3,
1006,accepted,UpdateBrainEngine,3,3,0,3,
1006,dispatched,UpdateBrainFlowState,1,2,11,3,
1007,accepted,UpdateBrainEngine,3,4,0,3,
1007,dispatched,UpdateBrainEngine,2,1,0,1,
1008,accepted,UpdateBrainEngine,3,5,0,3,
1008,dispatched,UpdateBrainEngine,3,3,0,3,
1009,accepted,UpdateMapperPre,1,1,0,2,
1009,dispatched,UpdateBrainEngine,3,4,0,3,
1010,accepted,UpdateMapperPost,1,2,9,27,
1010,dispatched,UpdateBrainEngine,3,5,0,3,
1011,accepted,UpdateMapperPre,3,1,0,3,
1011,dispatched,UpdateMapperPre,1,1,0,2,
1012,accepted,UpdateMapperPost,3,3,25,1,
1012,dispatched,UpdateMapperPost,1,2,9,27,
1013,accepted,UpdateMapperPre,1,2,0,2,
1013,dispatched,UpdateMapperPre,3,1,0,3,
1014,accepted,UpdateMapperPost,1,2,10,17,
1014,dispatched,UpdateMapperPost,3,3,25,1,
1015,accepted,UpdateMapperPre,2,2,0,1,
1015,dispatched,UpdateMapperPre,1,2,0,2,
1016,accepted,UpdateMapperPost,2,1,18,28,
1016,dispatched,UpdateMapperPost,1,2,10,17,
1017,accepted,UpdateMapperPre,3,2,0,4,
1017,dispatched,UpdateMapperPre,2,2,0,1,
1018,accepted,UpdateMapperPost,3,4,26,2,
1018,dispatched,UpdateMapperPost,2,1,18,28,
1019,accepted,UpdateMapperPre,1,3,0,2,
1019,dispatched,UpdateMapperPre,3,2,0,4,
1020,accepted,UpdateMapperPost,1,2,11,17,
1020,dispatched,UpdateMapperPost,3,4,26,2,
1021,accepted,UpdateMapperPre,2,3,0,1,
1021,dispatched,UpdateMapperPre,1,3,0,2,
1022,accepted,UpdateMapperPost,2,1,19,29,
1022,dispatched,UpdateMapperPost,1,2,11,17,
1023,accepted,UpdateMapperPre,3,3,0,5,
1023,dispatched,UpdateMapperPre,2,3,0,1,
1024,accepted,UpdateMapperPost,3,5,27,3,
1024,dispatched,UpdateMapperPost,2,1,19,29,
1025,accepted,UpdateMapperNonExist,1,1,0,2,
1025,dispatched,UpdateMapperPre,3,3,0,5,
1026,dispatched,UpdateMapperPost,3,5,27,3,
1027,dispatched,UpdateMapperNonExist,1,1,0,2,
1032,accepted,CommitMapper,1,0,0,0,
1034,dispatched,CommitMapper,1,0,0,0,
1034,committed,CommitMapper,1,0,0,0,
1035,replayed,UpdateMapperPre,1,1,0,2,
1036,replayed,UpdateMapperPost,1,2,9,27,
1037,replayed,UpdateMapperPre,3,1,0,3,
1038,replayed,UpdateMapperPost,3,3,25,1,
1039,replayed,UpdateMapperPre,1,2,0,2,
1040,replayed,UpdateMapperPost,1,2,10,17,
1041,replayed,UpdateMapperPre,2,2,0,1,
1042,replayed,UpdateMapperPost,2,1,18,28,
1043,replayed,UpdateMapperPre,3,2,0,4,
1044,replayed,UpdateMapperPost,3,4,26,2,
1045,replayed,UpdateMapperPre,1,3,0,2,
1046,replayed,UpdateMapperPost,1,2,11,17,
1047,replayed,UpdateMapperPre,2,3,0,1,
1048,replayed,UpdateMapperPost,2,1,19,29,
1049,replayed,UpdateMapperPre,3,3,0,5,
1050,replayed,UpdateMapperPost,3,5,27,3,
1053,accepted,GuardDrain,1,1,0,0,
1054,accepted,GuardDrain,3,1,0,0,
1055,accepted,GuardDrain,3,2,0,0,
1056,accepted,UpdateBrainEngine,1,1,0,0,
1057,accepted,UpdateBrainFlowState,1,1,9,0,
