run,time_relative_to_start,total_link_fraction,flow_1_link_fraction,flow_2_link_fraction,flow_3_link_fraction
R3: whole-tree replace,-828,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-816,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-804,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-792,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-780,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-768,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-756,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-744,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-732,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-720,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-708,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-696,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-684,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-672,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-660,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-648,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-636,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-624,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-612,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-600,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-588,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-576,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-564,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-552,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-540,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-528,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-516,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-504,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-492,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-480,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-468,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-456,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-444,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-432,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-420,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-408,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-396,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-384,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-372,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-360,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-348,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-336,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-324,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-312,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-300,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-288,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-276,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-264,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-252,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-240,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-228,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-216,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-204,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-192,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-180,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-168,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-156,1.0000004820474928,0.39999141726305326,0.6000090647844396,0.0
R3: whole-tree replace,-144,1.0000004820474926,0.4000045574031864,0.5999959246443063,0.0
R3: whole-tree replace,-132,1.000000482047493,0.40000631976958545,0.5999941622779075,0.0
R3: whole-tree replace,-120,1.0000004820474928,0.39999227371672064,0.6000082083307722,0.0
R3: whole-tree replace,-108,1.000000482047493,0.400010736370106,0.599989745677387,0.0
R3: whole-tree replace,-96,0.9999831353330353,0.39999141726305326,0.5999917180699821,0.0
R3: whole-tree replace,-84,0.9994004475966751,0.4000776836499798,0.5993227639466954,0.0
R3: whole-tree replace,-72,0.9980509864912301,0.39954617730389747,0.5985048091873326,0.0
R3: whole-tree replace,-60,0.9960679451772769,0.39624415597966883,0.5998237891976081,0.0
R3: whole-tree replace,-48,0.9936470518155576,0.388716214377856,0.6049308374377016,0.0
R3: whole-tree replace,-36,0.9910272510017825,0.3756530978844679,0.6153741531173146,0.0
R3: whole-tree replace,-24,0.9884671196960895,0.35629187918252336,0.6321752405135661,0.0
R3: whole-tree replace,-12,0.9862193454184986,0.3307622118130674,0.6554571336054312,0.0
R3: whole-tree replace,0,0.9845057857379969,0.29933967815362894,0.6851661075843679,0.0
R3: whole-tree replace,12,0.9834955707086208,0.2633443955929514,0.7201511751156694,0.0
R3: whole-tree replace,24,0.9832884095639914,0.22427686453721107,0.7590115450267804,0.0
R3: whole-tree replace,36,0.983904749316246,0.18394081939131543,0.7999639299249306,0.0
R3: whole-tree replace,48,0.9852837566154935,0.14453615004129106,0.8407476065742024,0.0
R3: whole-tree replace,60,0.9872893220622816,0.10770791543524183,0.8795814066270398,0.0
R3: whole-tree replace,72,0.9897234943414339,0.07530978105107786,0.914413713290356,0.0
R3: whole-tree replace,84,0.9923460182148099,0.04848720517278186,0.9438588130420281,0.0
R3: whole-tree replace,96,0.9948980479535664,0.027835332884212343,0.967062715069354,0.0
R3: whole-tree replace,108,0.9971276956704415,0.013611206526076098,0.9835164891443654,0.0
R3: whole-tree replace,120,0.9988148929061174,0.004974540272470027,0.9938403526336473,0.0
R3: whole-tree replace,132,0.9997931116062246,0.0009964636131653526,0.9987966479930593,0.0
R3: whole-tree replace,144,1.0000004820474928,1.7346714457551605e-05,0.9999831353330353,0.0
R3: whole-tree replace,156,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,168,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,180,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,192,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,204,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,216,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,228,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,240,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,252,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,264,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,276,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,288,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,300,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,312,1.0000004820474928,0.0,1.0000004820474928,0.0
R3: whole-tree replace,324,1.0000004820474928,0.00015583289410457337,0.9998446491533883,0.0
R3: whole-tree replace,336,1.0000004820474928,0.0025434066665775286,0.9974570753809153,0.0
R3: whole-tree replace,348,1.0000004820474928,0.011494029432146103,0.9885064526153468,0.0
R3: whole-tree replace,360,1.0000004820474928,0.03107996451826565,0.9689205175292273,0.0
R3: whole-tree replace,372,1.000000482047493,0.06432375929097124,0.9356767227565217,0.0
R3: whole-tree replace,384,1.0000004820474928,0.11289991670728293,0.88710056534021,0.0
R3: whole-tree replace,396,1.000000482047493,0.1769696201988339,0.823030861848659,0.0
R3: whole-tree replace,408,1.0000004820474928,0.25516482470598373,0.7448356573415091,0.0
R3: whole-tree replace,420,1.0000004820474928,0.34472328409325903,0.6552771979542338,0.0
R3: whole-tree replace,432,1.0000004820474928,0.441761187605189,0.5582392944423038,0.0
R3: whole-tree replace,444,1.0000004820474928,0.5416564958717061,0.45834398617578676,0.0
R3: whole-tree replace,456,1.0000004820474928,0.6395051408160418,0.36049534123145105,0.0
R3: whole-tree replace,468,1.0000004820474928,0.7306050620780035,0.26939541996948935,0.0
R3: whole-tree replace,480,1.0000004820474928,0.8109203050736167,0.1890801769738762,0.0
R3: whole-tree replace,492,1.0000004820474928,0.8774793737485442,0.12252110829894859,0.0
R3: whole-tree replace,504,1.0000004820474928,0.9286685202101652,0.07133196183732762,0.0
R3: whole-tree replace,516,1.0000004820474928,0.9643910232583346,0.03560945878915825,0.0
R3: whole-tree replace,528,1.000000482047493,0.9860767348645597,0.013923747182933235,0.0
R3: whole-tree replace,540,1.0000004820474928,0.9965409523525507,0.003459529694942158,0.0
R3: whole-tree replace,552,1.000000482047493,0.9997065457370555,0.000293936310437395,0.0
R3: whole-tree replace,564,1.0000004820474928,1.0000004820474928,0.0,0.0
R3: whole-tree replace,576,1.0000004820474928,1.0000004820474928,0.0,0.0
R3: whole-tree replace,588,1.0000004820474928,1.0000004820474928,0.0,0.0
R3: whole-tree replace,600,1.0000004820474928,0.9999614631788276,0.0,3.901886866526864e-05
R3: whole-tree replace,612,0.9997598857792497,0.9981669930297744,0.0005212114763992176,0.0010716812730760233
R3: whole-tree replace,624,0.9991301092864245,0.99182492540077,0.0027641243079841735,0.004541059577670364
R3: whole-tree replace,636,0.9981733121386401,0.9785633940634749,0.008123662572577796,0.011486255502587433
R3: whole-tree replace,648,0.9969839311711862,0.9567278418240015,0.01753342480123665,0.022722664545948054
R3: whole-tree replace,660,0.9956793594749389,0.9254758670122766,0.03147188644082213,0.038731606021840184
R3: whole-tree replace,672,0.9943883595808982,0.8849317147923461,0.05018946209757734,0.05926718269097481
R3: whole-tree replace,684,0.9932383544696143,0.8361493040552226,0.07315998122227994,0.08392906919211178
R3: whole-tree replace,696,0.9923428507955837,0.7809456728779588,0.09973253242388026,0.11166464549374466
R3: whole-tree replace,708,0.9917902356669425,0.7218059912632457,0.12874696864340066,0.14123727576029607
R3: whole-tree replace,720,0.9916350527495064,0.6615698124147202,0.15874676440000224,0.17131847593478386
R3: whole-tree replace,732,0.9918926187524104,0.6032221514192541,0.1883970645611395,0.2002734027720169
R3: whole-tree replace,744,0.9925375116535998,0.5495741512876299,0.2160926277362115,0.22687073262975846
R3: whole-tree replace,756,0.9935060798788306,0.502923088635759,0.24071617596132225,0.24986681528174934
R3: whole-tree replace,768,0.9947027247756979,0.4649099864002523,0.2612999307202893,0.2684928076551563
R3: whole-tree replace,780,0.9960093362962279,0.4362891832733006,0.277219483223167,0.2825006697997603
R3: whole-tree replace,792,0.9972969505767242,0.416925225142474,0.28852971242688763,0.2918420130073625
R3: whole-tree replace,804,0.9984384788000794,0.40578152456185795,0.2954355602845385,0.29722139395368297
R3: whole-tree replace,816,0.9993212509891123,0.4009601412771011,0.29887171452390393,0.2994893951881073
R3: whole-tree replace,828,0.9998581366459878,0.3999734670413272,0.29996161360272733,0.2999230560019332
R3: whole-tree replace,840,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,852,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,864,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,876,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,888,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,900,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,912,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,924,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,936,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,948,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,960,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,972,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,984,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,996,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1008,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1020,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1032,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1044,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1056,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1068,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1080,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1092,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1104,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1116,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1128,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1140,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1152,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1164,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1176,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1188,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1200,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1212,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1224,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1236,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1248,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1260,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1272,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1284,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1296,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1308,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1320,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1332,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1344,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1356,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1368,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1380,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1392,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1404,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1416,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1428,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1440,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1452,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1464,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1476,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1488,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1500,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1512,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1524,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1536,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1548,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1560,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1572,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1584,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1596,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1608,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1620,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1632,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1644,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1656,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1668,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1680,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1692,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1704,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1716,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1728,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1740,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1752,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1764,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1776,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1788,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1800,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1812,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1824,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1836,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1848,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1860,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1872,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1884,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1896,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1908,1.0000004820474928,0.4000036673273736,0.30000063247139264,0.29999618224872665
R3: whole-tree replace,1920,1.0000004820474928,0.39999497141756923,0.30000491178067645,0.3000005988492472
R3: whole-tree replace,1932,1.0000004820474928,0.3999967118021382,0.3000040278497749,0.29999974239557975
R3: whole-tree replace,1944,1.000000482047493,0.4000045402330883,0.3000023783857444,0.29999356342866024
R3: whole-tree replace,1956,1.0000004820474928,0.4000010733148165,0.29999094279748395,0.3000084659351924
R3: whole-tree replace,1968,0.9997592895487903,0.4001583529894588,0.29993136544645727,0.29966957111287434
R3: whole-tree replace,1980,0.9985218431387335,0.40054297933896515,0.29945885607168576,0.2985200077280825
R3: whole-tree replace,1992,0.995403934506204,0.40111707008781683,0.29796374479480453,0.2963231196235826
R3: whole-tree replace,2004,0.9897283915375898,0.4018235585348972,0.2952458163562682,0.2926590166464245
R3: whole-tree replace,2016,0.9810534688710211,0.4026135007559207,0.29095387066776934,0.28748609744733106
R3: whole-tree replace,2028,0.9692457473111264,0.4033922372122787,0.28508401606118916,0.28076949403765855
R3: whole-tree replace,2040,0.9544977902273779,0.4040791327368031,0.27778882829008733,0.27262982920048745
R3: whole-tree replace,2052,0.9372588902227503,0.40460647078412953,0.26913204265654,0.26352037678208085
R3: whole-tree replace,2064,0.9182456311531414,0.4049217991915352,0.2596203083217258,0.2537035236398804
R3: whole-tree replace,2076,0.8983327135736525,0.40501478192181284,0.24957298063315034,0.2437449510186893
R3: whole-tree replace,2088,0.8784959196248859,0.4048595500350546,0.23955422988152203,0.2340821397083093
R3: whole-tree replace,2100,0.8597202901502206,0.40446765197353235,0.23012613201884005,0.2251265061578481
R3: whole-tree replace,2112,0.8428526530453133,0.4038778491976253,0.22156294270614346,0.21741186114154454
R3: whole-tree replace,2124,0.828572948146594,0.40314795246101154,0.21436207305414626,0.21106292263143614
R3: whole-tree replace,2136,0.8172886694789121,0.40237079049343094,0.20861479375527994,0.20630308523020127
R3: whole-tree replace,2148,0.8091239438935794,0.4016063785068044,0.2044608560241122,0.20305670936266282
R3: whole-tree replace,2160,0.8039117674143591,0.40092639162844507,0.20188347290267142,0.20110190288324264
R3: whole-tree replace,2172,0.8011602415627159,0.40039802597304447,0.20048072765627659,0.2002814879333949
R3: whole-tree replace,2184,0.800156031878179,0.4000730283890493,0.20004328840580676,0.20003971508332288
R3: whole-tree replace,2196,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2208,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2220,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2232,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2244,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2256,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2268,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2280,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2292,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2304,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2316,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2328,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2340,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2352,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2364,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2376,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2388,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2400,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2412,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2424,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2436,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2448,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2460,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2472,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2484,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2496,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2508,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2520,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2532,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2544,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2556,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2568,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2580,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2592,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2604,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2616,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2628,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2640,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2652,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2664,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2676,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2688,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2700,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2712,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
